scenario,true_x_dist,true_y_dist,estimated_x_dist,estimated_y_dist,trial,seed_data,seed_model,n,d,k_true,k_est,L,iterations,rmse_z,rmse_f,rmse_x,rmse_y,q_value,w0_est,w_est,nan_occurred,nan_count,is_oracle_condition,is_conventional_like_condition
B,gaussian,poisson,bernoulli,bernoulli,1,6100,6150,150,15,3,3,5,8,1.0415742733560485,1.3776693582196573,1.0266851622569109,0.5298139464868603,122616.28061422492,17.815492626583623,4.499938087550866,False,0,False,False
B,gaussian,poisson,bernoulli,bernoulli,2,6200,6250,150,15,3,3,5,8,1.2222002791868951,0.9151656983426398,1.1205791604249387,0.5307703247580662,125176.91914116277,17.815507970866598,4.499994640394804,False,0,False,False
B,gaussian,poisson,bernoulli,bernoulli,3,6300,6350,150,15,3,3,5,8,1.1175086257860765,1.6122320871879878,0.9885983382775945,0.5337635782722163,116737.69048619366,17.815493384074035,4.499925316489824,False,0,False,False
B,gaussian,poisson,bernoulli,bernoulli,4,6400,6450,150,15,3,3,5,8,0.9516845593541308,1.267776805605882,1.0559315971192618,0.5309902694698853,115920.94835548685,17.815493236266203,4.499897889896212,False,0,False,False
B,gaussian,poisson,bernoulli,bernoulli,5,6500,6550,150,15,3,3,5,8,0.9536237711359018,1.4508686079024582,1.0071929902103158,0.5259295362975602,122209.60616596174,17.81547568534697,4.499812568496985,False,0,False,False
B,gaussian,poisson,bernoulli,bernoulli,6,6600,6650,150,15,3,3,5,8,1.056980856821746,1.9240786957144103,0.8842976001208988,0.5298399974451766,119311.13229417684,17.815474421648922,4.4997402171177905,False,0,False,False
B,gaussian,poisson,bernoulli,bernoulli,7,6700,6750,150,15,3,3,5,8,1.0807130133012655,1.3731872715354763,1.1118517767935368,0.5305853371354546,124091.2136179606,17.81547824659476,4.499833999874938,False,0,False,False
B,gaussian,poisson,bernoulli,bernoulli,8,6800,6850,150,15,3,3,5,8,1.0593802956198686,1.3061001567015502,1.047276628293785,0.5324360824813004,116925.16361866,17.815506001274702,4.499975794432447,False,0,False,False
B,gaussian,poisson,bernoulli,bernoulli,9,6900,6950,150,15,3,3,5,8,1.0456351203275673,1.9588711749544099,0.985349895565732,0.5301632210543487,121399.04111170983,17.815482109948064,4.499857332840028,False,0,False,False
B,gaussian,poisson,bernoulli,poisson,0,6000,6050,150,15,3,3,5,8,0.1497727994677696,3.250479676828153,0.8505492061347404,0.4522972771285017,3238.349355276013,-0.010667101942844207,0.510159371039458,False,0,False,False
B,gaussian,poisson,bernoulli,poisson,1,6100,6150,150,15,3,3,5,8,0.1581125841016665,3.1063755807554183,0.8600505102300527,0.545942406268938,3881.421496956941,-0.01070517554279437,0.5171440394532854,False,0,False,False
B,gaussian,poisson,bernoulli,poisson,2,6200,6250,150,15,3,3,5,8,0.19182722555841308,3.291112992393479,0.8510912042816658,0.8950099237735277,6568.898666851785,-0.004303916193851519,0.5093709764934375,False,0,False,False
B,gaussian,poisson,bernoulli,poisson,3,6300,6350,150,15,3,3,5,8,0.17428312046692318,2.986569566747562,0.8484114226254335,0.5026296289064028,3080.4689446251614,-0.014005495883941736,0.5081964896970985,False,0,False,False
B,gaussian,poisson,bernoulli,poisson,4,6400,6450,150,15,3,3,5,8,0.17912935274741484,3.3906920685622426,0.8576398293974284,0.5143154134899655,3587.6150525815888,-0.011146805469141563,0.5039436489140652,False,0,False,False
B,gaussian,poisson,bernoulli,poisson,5,6500,6550,150,15,3,3,5,8,0.163905567689177,3.360509264554142,0.8512363879829925,0.5893440566280516,4933.73184818596,-0.026943434120657583,0.5208418314449326,False,0,False,False
B,gaussian,poisson,bernoulli,poisson,6,6600,6650,150,15,3,3,5,8,0.23776320559910136,3.2741986253419313,0.8450301909238843,0.5612331360372469,3313.939278387533,-0.030937828065914216,0.5031624291164385,False,0,False,False
B,gaussian,poisson,bernoulli,poisson,7,6700,6750,150,15,3,3,5,8,0.2015764244991621,3.1055851883113466,0.8351444488875908,0.7253490566848642,4435.259129796114,-0.021148549590842326,0.5150497064246907,False,0,False,False
B,gaussian,poisson,bernoulli,poisson,8,6800,6850,150,15,3,3,5,8,0.15773661224365446,3.17522671541467,0.8553347164439952,0.5384299616628551,4350.709834839694,-0.0033182612040543896,0.5093358814307637,False,0,False,False
B,gaussian,poisson,bernoulli,poisson,9,6900,6950,150,15,3,3,5,8,0.1677281283650306,3.1469509314486785,0.8599804164460848,0.5543598343253978,3758.597446769535,-0.01441270931522201,0.5105276768175877,False,0,False,False
B,gaussian,poisson,poisson,gaussian,0,6000,6050,150,15,3,3,5,8,0.7465139921439371,2.5261689142718136,0.9411513473477503,1.803313096989792,-8183.930301505679,0.7918250977401828,0.9446628624338791,False,0,False,False
B,gaussian,poisson,poisson,gaussian,1,6100,6150,150,15,3,3,5,8,0.7771585958034675,2.928865040956763,1.0792896638739533,2.1258066728334586,-8466.463803729197,0.912986723666584,1.1935390078484374,False,0,False,False
B,gaussian,poisson,poisson,gaussian,2,6200,6250,150,15,3,3,5,8,0.8323440850443321,2.9801420738154505,0.949320147996924,2.8420555622193158,-9769.912866752547,0.8665463573641622,1.6981178409168662,False,0,False,False
B,gaussian,poisson,poisson,gaussian,3,6300,6350,150,15,3,3,5,8,0.7677535891741306,3.0374138165247504,0.8972884745676478,1.799158516502249,-6751.734822220754,0.7429299926042088,0.941323246427979,False,0,False,False
B,gaussian,poisson,poisson,gaussian,4,6400,6450,150,15,3,3,5,8,0.7386358935809633,2.5070709417545785,0.9709871787622026,1.7917977849295614,-7585.845334912627,0.9202545049711328,0.8403415533180238,False,0,False,False
B,gaussian,poisson,poisson,gaussian,5,6500,6550,150,15,3,3,5,8,0.8281017905312782,2.6432555982755273,0.9329461381771973,1.989577877980806,-8847.753305680326,0.6351268698584018,1.1382053373091188,False,0,False,False
B,gaussian,poisson,poisson,gaussian,6,6600,6650,150,15,3,3,5,8,0.7158811770018704,2.629459518614362,1.0050927224906543,1.7464834052180447,-6439.149385595815,0.8787359642289021,0.8302431497585093,False,0,False,False
B,gaussian,poisson,poisson,gaussian,7,6700,6750,150,15,3,3,5,8,0.7517549123768188,2.922639571369746,1.0071839291022326,2.234102923216244,-9223.846339298532,1.080879850144023,1.2416530796601175,False,0,False,False
B,gaussian,poisson,poisson,gaussian,8,6800,6850,150,15,3,3,5,8,0.8289693025177982,2.7663349506689996,1.015042579796739,1.9746080128199948,-7917.783610912175,0.6080661921635356,1.101118329807883,False,0,False,False
B,gaussian,poisson,poisson,gaussian,9,6900,6950,150,15,3,3,5,8,0.8554763139877214,3.215781067531449,0.9330261753294564,2.0506619899231295,-8312.763152188225,0.7793011117951922,1.1550759528841128,False,0,False,False
B,gaussian,poisson,poisson,bernoulli,0,6000,6050,150,15,3,3,5,8,1.259549679503045,1.576493308056987,1.3384750407925385,0.5335443894610675,102210.1088657198,17.815505125747173,4.499541772953544,False,0,False,False
B,gaussian,poisson,poisson,bernoulli,1,6100,6150,150,15,3,3,5,8,1.2099917844470574,1.488160260268449,1.1304159419741897,0.5327669821342903,108375.0552616902,17.815507671610327,4.499970685514623,False,0,False,False
B,gaussian,poisson,poisson,bernoulli,2,6200,6250,150,15,3,3,5,8,1.2155220185775037,1.4480108056372014,1.15186240168437,0.5276811730229608,125650.90749417215,17.815487947780174,4.4981197015947805,False,0,False,False
B,gaussian,poisson,poisson,bernoulli,3,6300,6350,150,15,3,3,5,8,1.2978729714275836,2.054832305917685,1.1208161848070683,0.5340930462100923,106742.70622516461,17.8154872134324,4.499825557602821,False,0,False,False
B,gaussian,poisson,poisson,bernoulli,4,6400,6450,150,15,3,3,5,8,1.1038786026930074,1.3298767212312006,1.215771441347362,0.5340385395046475,108202.43772225994,17.81550129594192,4.499303461255119,False,0,False,False
B,gaussian,poisson,poisson,bernoulli,5,6500,6550,150,15,3,3,5,8,1.4035903375980994,1.4932796820079286,1.2992545833765015,0.5316656775181346,104226.89203725843,17.81549830111899,4.499448312153484,False,0,False,False
B,gaussian,poisson,poisson,bernoulli,6,6600,6650,150,15,3,3,5,8,1.1756056253129592,2.0634737322223415,1.0635008331640956,0.5322411290787512,108864.16020148978,17.815500947995726,4.4996799120427715,False,0,False,False
B,gaussian,poisson,poisson,bernoulli,7,6700,6750,150,15,3,3,5,8,1.3310653980202314,1.764946190776341,1.5657402790227053,0.5329164367794873,104887.55942487162,17.815506787108863,4.4999760577494285,False,0,False,False
B,gaussian,poisson,poisson,bernoulli,8,6800,6850,150,15,3,3,5,8,1.3231489646577268,1.7663864585061972,1.2128182531552605,0.532478403805965,105336.10557758491,17.81550850105326,4.499970882686326,False,0,False,False
B,gaussian,poisson,poisson,bernoulli,9,6900,6950,150,15,3,3,5,8,1.1158322071551419,1.5221357956632051,1.1357827110583856,0.5323327170083425,107844.60034374465,17.8154971258935,4.498972626424019,False,0,False,False
B,gaussian,poisson,poisson,poisson,0,6000,6050,150,15,3,3,5,8,0.1818838733863838,0.1269259196113045,1.430651991929679,0.49710181292729666,-5274.561227903968,-0.0017430997526584884,0.5024533008411569,False,0,False,False
B,gaussian,poisson,poisson,poisson,1,6100,6150,150,15,3,3,5,8,0.18267866831219243,0.12777150978532617,1.449371927948135,0.5358622481324525,-4440.378508198932,0.0036177585171222014,0.5033800512572587,False,0,False,False
B,gaussian,poisson,poisson,poisson,2,6200,6250,150,15,3,3,5,8,0.4177153103779184,0.7938127405749902,1.3602308482298122,0.8111707580763639,-1720.1381304406355,-0.09240598678128531,0.47005915230333434,False,0,False,False
B,gaussian,poisson,poisson,poisson,3,6300,6350,150,15,3,3,5,8,0.1832694606988868,0.13363127072740422,1.445531819242493,0.5130754735880935,-5076.3787241626,-0.007129645029630799,0.5014197307642144,False,0,False,False
B,gaussian,poisson,poisson,poisson,4,6400,6450,150,15,3,3,5,8,0.1890443799230704,0.11621839417970596,1.451862426450233,0.48287356640348017,-5366.981203681793,-0.0027061187258305966,0.5045237092940689,False,0,False,False
B,gaussian,poisson,poisson,poisson,5,6500,6550,150,15,3,3,5,8,0.17815640125305537,0.12438027265948753,1.4283754297709663,0.5731141715638752,-4005.7364141036005,-0.012074448522351742,0.5100601258877216,False,0,False,False
B,gaussian,poisson,poisson,poisson,6,6600,6650,150,15,3,3,5,8,0.22096605133240493,0.14751649502034217,1.5072878625111004,0.5630819713939175,-5452.190704310857,-0.015149079637288664,0.4964862049214762,False,0,False,False
B,gaussian,poisson,poisson,poisson,7,6700,6750,150,15,3,3,5,8,0.4594636241669198,1.1980113984569196,1.2015835232070662,0.8068580754186038,-2449.438037401921,-0.11887398403295225,0.4676164948436445,False,0,False,False
B,gaussian,poisson,poisson,poisson,8,6800,6850,150,15,3,3,5,8,0.18797628208344636,0.12816216763240398,1.4392089793429221,0.5757909789667153,-4354.0876687055115,0.005289809151028265,0.49964491326310645,False,0,False,False
B,gaussian,poisson,poisson,poisson,9,6900,6950,150,15,3,3,5,8,0.18238857464004762,0.12865272310809367,1.4343889701101575,0.529987706588393,-4463.933508521831,-0.0019485512743952407,0.4984365231721806,False,0,False,False
C,bernoulli,gaussian,gaussian,gaussian,0,6000,6050,150,15,3,3,5,8,0.022352098332933168,0.42964812348565,0.6822254894946514,0.02732906680996293,17131.26181767382,0.0006004874817020339,0.499553391732816,False,0,False,False
C,bernoulli,gaussian,gaussian,gaussian,1,6100,6150,150,15,3,3,5,8,0.023250649603114654,0.4327003586369894,0.681633612737387,0.028443130190786033,17353.3724433263,0.0003836202214533893,0.5002930932686397,False,0,False,False
C,bernoulli,gaussian,gaussian,gaussian,2,6200,6250,150,15,3,3,5,8,0.02329714135145885,0.4347847217202514,0.6664949832799414,0.028599960530453165,17349.026531845586,-0.00027273704473345305,0.4997838301302933,False,0,False,False
C,bernoulli,gaussian,gaussian,gaussian,3,6300,6350,150,15,3,3,5,8,0.021619715408645348,0.4308778980177944,0.6703662760995427,0.02639593635571506,17147.828547543275,0.0009791616281728042,0.49987525001638744,False,0,False,False
C,bernoulli,gaussian,gaussian,gaussian,4,6400,6450,150,15,3,3,5,8,0.02232174130961173,0.4268478302850611,0.6761621900561119,0.027206263384298955,17353.13522240564,-3.18233027429003e-05,0.49985331494976465,False,0,False,False
C,bernoulli,gaussian,gaussian,gaussian,5,6500,6550,150,15,3,3,5,8,0.021540060828326428,0.4367817903185487,0.6670638074391849,0.026334734727690885,17249.551860273106,-0.0011935675437878593,0.5000165218966576,False,0,False,False
C,bernoulli,gaussian,gaussian,gaussian,6,6600,6650,150,15,3,3,5,8,0.024117720185685136,0.42876995283332714,0.675666086081301,0.029491894499256106,17088.669169694127,-0.0004983195441272423,0.49909913660119304,False,0,False,False
C,bernoulli,gaussian,gaussian,gaussian,7,6700,6750,150,15,3,3,5,8,0.023746476436813147,0.43038173651091977,0.6824206171766878,0.028851295617981842,17323.33360256099,-0.0001517347050041431,0.4998572241446131,False,0,False,False
C,bernoulli,gaussian,gaussian,gaussian,8,6800,6850,150,15,3,3,5,8,0.022241792499639153,0.43120193679522684,0.6755473103379598,0.027186588760751872,17304.78898192957,-0.0009492691499620397,0.5009099846371942,False,0,False,False
C,bernoulli,gaussian,gaussian,gaussian,9,6900,6950,150,15,3,3,5,8,0.02335885239060494,0.4228050466943979,0.6718427423707555,0.028431262956225,17172.830640741293,0.00020175246543308495,0.5008164346568227,False,0,False,False
C,bernoulli,gaussian,gaussian,bernoulli,0,6000,6050,150,15,3,3,5,8,0.8368122418230534,486109.9148147444,0.8586743957017475,0.4788857639820475,34130.951462916586,-17.800918427044433,4.482843015426212,False,0,False,True
C,bernoulli,gaussian,gaussian,bernoulli,1,6100,6150,150,15,3,3,5,8,0.4497999579566743,0.44457359888470166,0.6867563183473645,0.47876770683402803,40591.72088701493,-17.79887208538517,4.480204536387607,False,0,False,True
C,bernoulli,gaussian,gaussian,bernoulli,2,6200,6250,150,15,3,3,5,8,0.8218556970988243,565776.9677027848,0.6807087565024834,0.48441877478931167,31805.45590070767,-17.802200175016576,4.48379172115153,False,0,False,True
C,bernoulli,gaussian,gaussian,bernoulli,3,6300,6350,150,15,3,3,5,8,0.8058212316981533,0.4880787929970518,0.6832216333976452,0.47529068161208693,36901.43900951344,-17.798686474370427,4.478287086355121,False,0,False,True
C,bernoulli,gaussian,gaussian,bernoulli,4,6400,6450,150,15,3,3,5,8,0.855486026191843,6779053.2587444205,0.7183998980498134,0.48219116750653707,32825.63474422375,-17.800505705419514,4.476875036001264,False,0,False,True
C,bernoulli,gaussian,gaussian,bernoulli,5,6500,6550,150,15,3,3,5,8,0.45017571210776824,0.44736630676803,0.6719040332242475,0.4786811252836285,39934.09948568946,-17.801081062368784,4.481432614710226,False,0,False,True
C,bernoulli,gaussian,gaussian,bernoulli,6,6600,6650,150,15,3,3,5,8,0.4463281312720176,0.4401001858401264,0.6814964611774739,0.4745399124257492,41453.78878469071,-17.79970752761039,4.479888010849937,False,0,False,True
C,bernoulli,gaussian,gaussian,bernoulli,7,6700,6750,150,15,3,3,5,8,0.44867181444888454,0.4437664702521536,0.6878288767119818,0.4768604365456566,40857.3717338468,-17.7985621992579,4.471172354671427,False,0,False,True
C,bernoulli,gaussian,gaussian,bernoulli,8,6800,6850,150,15,3,3,5,8,0.44519429083643247,0.442823475220101,0.6805404387661322,0.47732371365447623,41083.78744985535,-17.800776776059834,4.481876555074464,False,0,False,True
C,bernoulli,gaussian,gaussian,bernoulli,9,6900,6950,150,15,3,3,5,8,0.4462119765931559,0.4342692910592419,0.6773248292364139,0.4799046505313072,41189.37055605099,-17.800093429109946,4.477423108207123,False,0,False,True
C,bernoulli,gaussian,gaussian,poisson,0,6000,6050,150,15,3,3,5,8,0.2846587864290229,0.43319056726232913,0.6829084071003498,1.4466034444925535,21859.04305623979,-4.196615763714757,1.9582599470400874,False,0,False,False
C,bernoulli,gaussian,gaussian,poisson,1,6100,6150,150,15,3,3,5,8,0.29554188137746634,0.43384469797340464,0.6821272380045588,1.7657088890555774,21370.516810566492,-4.20682162333799,1.9442624324067457,False,0,False,False
C,bernoulli,gaussian,gaussian,poisson,2,6200,6250,150,15,3,3,5,8,0.3361552030622552,0.4345107618176733,0.6656796985493065,2.5234876016181484,20491.53202618373,-4.275467380495569,1.926649988691238,False,0,False,False
C,bernoulli,gaussian,gaussian,poisson,3,6300,6350,150,15,3,3,5,8,0.2922419592600364,0.42987757018709155,0.6692829327177066,1.5354489085923375,21979.227937441614,-4.180979126399051,1.9473701443255695,False,0,False,False
C,bernoulli,gaussian,gaussian,poisson,4,6400,6450,150,15,3,3,5,8,0.27174619576762027,0.4270769753927653,0.675686731975504,1.3584812962238348,22058.26730109458,-4.181309315678252,1.9717046203304092,False,0,False,False
C,bernoulli,gaussian,gaussian,poisson,5,6500,6550,150,15,3,3,5,8,1.6275568507440223,0.6893706316590302,0.598527205169519,2.6633628436336436,-1470.5551143746607,-4.3162780477861835,-1.2442015446105854,False,0,False,False
C,bernoulli,gaussian,gaussian,poisson,6,6600,6650,150,15,3,3,5,8,0.28478577265813443,0.42929847001751575,0.675189836494949,1.4160567993009257,21599.915125805524,-4.2142116850443125,1.9523302366757114,False,0,False,False
C,bernoulli,gaussian,gaussian,poisson,7,6700,6750,150,15,3,3,5,8,0.29880364722720265,0.4294477721380766,0.6816522359713263,1.8359029684131556,21627.915819322166,-4.206328075374664,1.960385951694576,False,0,False,False
C,bernoulli,gaussian,gaussian,poisson,8,6800,6850,150,15,3,3,5,8,0.31086217451764564,0.4340537592547922,0.6772366672280759,1.5895238648183179,21118.360561395686,-4.230558766804582,1.93727359178573,False,0,False,False
C,bernoulli,gaussian,gaussian,poisson,9,6900,6950,150,15,3,3,5,8,0.3031627029270673,0.4253762414824508,0.6732114187750237,1.6546928158364846,21582.558286898413,-4.213677591310944,1.9550222398832733,False,0,False,False
C,bernoulli,gaussian,bernoulli,gaussian,0,6000,6050,150,15,3,3,5,8,0.022215114078493123,0.17603251277689116,0.45031269048351236,0.027045091803594188,18131.48082614282,0.0015653420978005463,0.49977280756952985,False,0,True,False
C,bernoulli,gaussian,bernoulli,gaussian,1,6100,6150,150,15,3,3,5,8,0.02287046240997612,0.22062788671586628,0.4518994868478547,0.02803109567184249,18347.26682010141,0.00043120481717039984,0.5005953835733067,False,0,True,False
C,bernoulli,gaussian,bernoulli,gaussian,2,6200,6250,150,15,3,3,5,8,0.021775928593659153,0.1352156667760888,0.45718440837620333,0.026587390403676244,18266.639264935762,0.0003002050625170776,0.49941231920305534,False,0,True,False
C,bernoulli,gaussian,bernoulli,gaussian,3,6300,6350,150,15,3,3,5,8,0.024120960653197625,0.18732563657929577,0.4512098410276438,0.02936719219983841,18104.15609965988,0.0011151576485301429,0.5009827188866322,False,0,True,False
C,bernoulli,gaussian,bernoulli,gaussian,4,6400,6450,150,15,3,3,5,8,0.022901396134197026,0.18601499106915897,0.44863523083006185,0.02799640079729803,18340.352334595034,0.0003130613631038759,0.4999502319056103,False,0,True,False
C,bernoulli,gaussian,bernoulli,gaussian,5,6500,6550,150,15,3,3,5,8,0.02289377120529944,0.2312957227429226,0.45358812719294056,0.028050198873888824,18186.726075452832,-0.0010142970147349632,0.5002073185454896,False,0,True,False
C,bernoulli,gaussian,bernoulli,gaussian,6,6600,6650,150,15,3,3,5,8,0.02400288343866908,0.23733508533748637,0.4471865133145342,0.02933573729950855,18081.508342549765,-0.0008183855414290981,0.4992950149247286,False,0,True,False
C,bernoulli,gaussian,bernoulli,gaussian,7,6700,6750,150,15,3,3,5,8,0.023403269562106692,0.2060598344546765,0.4510567438270111,0.02844260351707443,18320.34408082442,-0.00013762716252584681,0.4997379576757655,False,0,True,False
C,bernoulli,gaussian,bernoulli,gaussian,8,6800,6850,150,15,3,3,5,8,0.02428238469454403,0.17703270811043773,0.45202880689788566,0.029634859313506658,18275.775658063816,-0.00028886484699600453,0.5010082583247948,False,0,True,False
C,bernoulli,gaussian,bernoulli,gaussian,9,6900,6950,150,15,3,3,5,8,0.02345707756700179,0.2169502915890961,0.4458935648247378,0.028602288056068674,18164.966027038863,0.0009361023495895094,0.5004485782104958,False,0,True,False
C,bernoulli,gaussian,bernoulli,bernoulli,0,6000,6050,150,15,3,3,5,8,0.4502942086615537,0.2790695831716943,0.4618900005308378,0.4755084116496651,42205.50790975742,-17.79991864795473,4.490129354767332,False,0,False,False
C,bernoulli,gaussian,bernoulli,bernoulli,1,6100,6150,150,15,3,3,5,8,0.4459708212897137,0.3591271164308834,0.47331696169390175,0.47835957618570646,41778.71690107106,-17.801185841954858,4.490006150470421,False,0,False,False
C,bernoulli,gaussian,bernoulli,bernoulli,2,6200,6250,150,15,3,3,5,8,0.454716812126311,0.16211041951685679,0.46174088270314045,0.47910256731917633,39675.78033304577,-17.802144672634537,4.4898860779398495,False,0,False,False
C,bernoulli,gaussian,bernoulli,bernoulli,3,6300,6350,150,15,3,3,5,8,0.44144741530892984,0.1727170742876115,0.45720505390047816,0.4744047096100396,43429.0787448036,-17.799665323959122,4.489695363280824,False,0,False,False
C,bernoulli,gaussian,bernoulli,bernoulli,4,6400,6450,150,15,3,3,5,8,0.4341584790942542,0.5512903453175226,0.5076826946463866,0.47384195860065653,43649.16975098346,-17.80021279171994,4.489709926720651,False,0,False,False
C,bernoulli,gaussian,bernoulli,bernoulli,5,6500,6550,150,15,3,3,5,8,0.45161179378544536,0.2091105652800127,0.45831587511440286,0.4787126159300676,40826.256039996995,-17.802547786305176,4.490326909992227,False,0,False,False
C,bernoulli,gaussian,bernoulli,bernoulli,6,6600,6650,150,15,3,3,5,8,0.461775325829597,0.23254662820048105,0.4560355807502142,0.4752155725860532,41645.8512867242,-17.80119431136252,4.490019100165341,False,0,False,False
C,bernoulli,gaussian,bernoulli,bernoulli,7,6700,6750,150,15,3,3,5,8,0.4531635906643016,0.21096380000600237,0.4600460149063281,0.4774080146205602,41750.41564803423,-17.801208024597962,4.490203077541138,False,0,False,False
C,bernoulli,gaussian,bernoulli,bernoulli,8,6800,6850,150,15,3,3,5,8,0.44698270975023724,0.2181253413985081,0.45882541554287065,0.4771338613255092,41983.6188700095,-17.802017089916358,4.490217777856082,False,0,False,False
C,bernoulli,gaussian,bernoulli,bernoulli,9,6900,6950,150,15,3,3,5,8,0.4427362306082522,0.3180363272909679,0.46409854179592874,0.47939301039336474,42357.47852854152,-17.801149893379066,4.490096213655852,False,0,False,False
C,bernoulli,gaussian,bernoulli,poisson,0,6000,6050,150,15,3,3,5,8,0.28416883942020876,0.1713186042292217,0.45092385135653773,1.4441976748433545,22850.27618168047,-4.196217318485931,1.9627841752477935,False,0,False,False
C,bernoulli,gaussian,bernoulli,poisson,1,6100,6150,150,15,3,3,5,8,0.29600640021045166,0.19993135506356224,0.45303807191911266,1.7536254383147245,22351.255195637368,-4.206316656985331,1.9451542342906747,False,0,False,False
C,bernoulli,gaussian,bernoulli,poisson,2,6200,6250,150,15,3,3,5,8,0.342153718357998,0.13127824399553592,0.4585227143437809,2.5808906223971024,21393.1093256068,-4.2748857617655505,1.9302696844591318,False,0,False,False
C,bernoulli,gaussian,bernoulli,poisson,3,6300,6350,150,15,3,3,5,8,0.2839306197958337,0.1790176506821986,0.4516214664272092,1.4801165597004917,22913.455032898106,-4.180461746151543,1.9403412030993052,False,0,False,False
C,bernoulli,gaussian,bernoulli,poisson,4,6400,6450,150,15,3,3,5,8,0.2692842013359508,0.167792571453527,0.4503659222384185,1.376207066695462,23026.91391915151,-4.180663346349399,1.967095311028443,False,0,False,False
C,bernoulli,gaussian,bernoulli,poisson,5,6500,6550,150,15,3,3,5,8,0.32288719139907585,0.20706482877047333,0.4557922569811172,1.6757598523555643,22050.100869568974,-4.248530669288942,1.9383014774963347,False,0,False,False
C,bernoulli,gaussian,bernoulli,poisson,6,6600,6650,150,15,3,3,5,8,0.27999610046575585,0.21822648168644465,0.45045655881264673,1.4248092395254124,22567.539255492193,-4.2136023534160945,1.952457572832992,False,0,False,False
C,bernoulli,gaussian,bernoulli,poisson,7,6700,6750,150,15,3,3,5,8,0.29565250500042045,0.17607889250664496,0.4542304271016189,1.8688092012526771,22597.79504907525,-4.20572459523427,1.9550631561527352,False,0,False,False
C,bernoulli,gaussian,bernoulli,poisson,8,6800,6850,150,15,3,3,5,8,0.3090541702561142,0.16623063929650783,0.45311933957360784,1.6021460876106255,22073.862534408276,-4.229963387828911,1.9333211437905415,False,0,False,False
C,bernoulli,gaussian,bernoulli,poisson,9,6900,6950,150,15,3,3,5,8,0.30261849813973657,0.18050642554991692,0.44787506575862185,1.6381040553648274,22558.065019873484,-4.213030371657153,1.9541974967935076,False,0,False,False
C,bernoulli,gaussian,poisson,gaussian,0,6000,6050,150,15,3,3,5,8,0.022153704414392697,0.4323348828128585,0.6815338629144173,0.026984622677351907,17261.019612994445,0.0011491457613861497,0.49967541712825786,False,0,False,False
C,bernoulli,gaussian,poisson,gaussian,1,6100,6150,150,15,3,3,5,8,0.02238923273463901,0.4346793778023142,0.6846117145415869,0.02737478247775264,17480.782595447025,0.00041509133789328554,0.5005883828936657,False,0,False,False
C,bernoulli,gaussian,poisson,gaussian,2,6200,6250,150,15,3,3,5,8,0.021957836330658592,0.43717602654148674,0.7042593298386606,0.026839866665931994,17421.246600930775,-0.00023108486499684433,0.499534729798509,False,0,False,False
C,bernoulli,gaussian,poisson,gaussian,3,6300,6350,150,15,3,3,5,8,0.024400137630790603,0.4325032192700813,0.6950011053881222,0.029617467099416775,17238.183927495207,0.0009719957254124489,0.5004340821422868,False,0,False,False
C,bernoulli,gaussian,poisson,gaussian,4,6400,6450,150,15,3,3,5,8,0.022862863159086633,0.4289619736811696,0.6863099629153376,0.027935614840149923,17466.5091012436,0.0003061459028914973,0.49999619609045465,False,0,False,False
C,bernoulli,gaussian,poisson,gaussian,5,6500,6550,150,15,3,3,5,8,0.023018517806606204,0.43916944687583237,0.7011208732390475,0.028208812826156896,17326.829502917648,-0.0007687918577716992,0.50022083756665,False,0,False,False
C,bernoulli,gaussian,poisson,gaussian,6,6600,6650,150,15,3,3,5,8,0.024096104003329292,0.43073058752808846,0.6860184160572204,0.029458307928374644,17199.767224620107,-0.0009095930757955829,0.49906738813251694,False,0,False,False
C,bernoulli,gaussian,poisson,gaussian,7,6700,6750,150,15,3,3,5,8,0.023124918319461493,0.4326501101212242,0.683245705934806,0.028153647710978363,17451.171806002712,-0.00012069145478290402,0.4996080060036875,False,0,False,False
C,bernoulli,gaussian,poisson,gaussian,8,6800,6850,150,15,3,3,5,8,0.02364880691547885,0.43383944925688767,0.6904693072619059,0.02891729484829527,17411.25090451412,-0.0008008531092834936,0.5008327959903024,False,0,False,False
C,bernoulli,gaussian,poisson,gaussian,9,6900,6950,150,15,3,3,5,8,0.023638295855652233,0.4259827752226754,0.6885128459227963,0.02878737548232662,17275.821574229223,0.0001291034576740943,0.5004477591783504,False,0,False,False
C,bernoulli,gaussian,poisson,bernoulli,0,6000,6050,150,15,3,3,5,8,1.0206369137595837,0.5037044416627275,0.6515876295545195,0.5022389540263528,21209.562319785695,-17.80585718737881,4.4799807880339735,False,0,False,False
C,bernoulli,gaussian,poisson,bernoulli,1,6100,6150,150,15,3,3,5,8,0.9394961178845086,0.49927793783632785,0.6412037573892375,0.4948423415935405,25017.713854715716,-17.80633034381027,4.472284056315981,False,0,False,False
C,bernoulli,gaussian,poisson,bernoulli,2,6200,6250,150,15,3,3,5,8,0.8663555615551939,0.5476261886846797,0.6985885533025336,0.4977902282094862,23854.80594383354,-17.807440161945728,4.487258130090145,False,0,False,False
C,bernoulli,gaussian,poisson,bernoulli,3,6300,6350,150,15,3,3,5,8,0.9184484102075146,0.5505856445974855,0.6640433018555704,0.49694043717603625,24573.236643443233,-17.8068348206738,4.469556919035038,False,0,False,False
