trial,col,block,family,intended_dominant_dim,f_1,f_2,f_3,f_norm,dominant_loading_abs,off_dim_norm,dominant_share_of_sq_norm,eta_min,eta_max,eta_mean,eta_var,x_mean,x_var,true_c_mean,true_t_col,true_t_dim1,true_t_dim2,true_t_dim3,z_corr_12,z_corr_13,z_corr_23,bernoulli_event_rate,poisson_mean,poisson_var,gaussian_var
7,7,pois,poisson,3,0.15450665371797087,-0.10819965940365885,0.9820491472741103,0.9999999999999999,0.9820491472741103,0.18862521660210943,0.9644205276618073,-2.2249248758911473,2.6186153779940615,-3.3306690738754695e-17,0.9994335389705853,1.8,8.21,1.7500344010389373,1.750034401038937,0.04177735680759839,0.02048794375505218,1.6877691004762865,0.0013299270059478833,0.10824700028965861,0.15703053058143426,,1.8,8.21,
7,8,pois,poisson,3,-0.044202399563500215,0.037399044455758104,0.998322322372201,0.9999999999999999,0.998322322372201,0.057901128256495064,0.9966474593466249,-2.0594713842364993,2.8591892287052616,-1.6653345369377347e-17,1.0021679815180888,1.65,7.8774999999999995,1.762204521674652,1.7622045216746518,0.0034430870531849444,0.00246477524529074,1.7562966593761762,0.0013299270059478833,0.10824700028965861,0.15703053058143426,,1.65,7.8774999999999995,
8,0,bern,bernoulli,1,0.9956857493639825,-0.00591925111058938,-0.0926004912501809,1.0000000000000002,0.9956857493639825,0.09278948492951719,0.9913901114865149,-2.139414462144102,2.146996887137134,-1.6653345369377347e-17,0.9953547980360298,0.525,0.24937499999999999,0.20512841410549312,0.2051284141054932,0.20336228132909692,7.187193724143872e-06,0.0017589455826721445,-0.07708877220284403,0.031686734233729044,0.2638229362031517,0.525,,,
8,1,bern,bernoulli,1,0.9255078672247599,-0.21678474336651316,-0.3105471989063679,1.0,0.9255078672247599,0.37872838249209184,0.8565648122949238,-2.2744940397895475,1.9899829681631884,-1.1102230246251566e-17,1.0482412692932275,0.3375,0.22359375000000004,0.2030364945949871,0.2030364945949871,0.17391391688177443,0.009541826952465401,0.01958075076074726,-0.07708877220284403,0.031686734233729044,0.2638229362031517,0.3375,,,
8,2,bern,bernoulli,1,0.8809946928798287,-0.47219978620333414,0.029592448818944538,0.9999999999999999,0.8809946928798287,0.47312614715060536,0.7761516488824237,-2.0286959890222573,2.1567256295702544,1.9428902930940238e-17,1.0584178187991067,0.475,0.24937499999999999,0.20293696106513756,0.20293696106513753,0.15750985694989472,0.045249389574757624,0.0001777145404852023,-0.07708877220284403,0.031686734233729044,0.2638229362031517,0.475,,,
8,3,gauss,gaussian,2,0.052161464628565246,0.9968927894228041,-0.05902497780282194,1.0,0.9968927894228041,0.07877033957537989,0.9937952336031793,-2.116762261097665,2.120084382536419,-5.551115123125783e-17,0.9607402319085889,0.03494243350428002,1.1072159147973035,11.111111111111112,11.111111111111112,0.03023131546885626,11.04216926225755,0.038710533384706924,-0.07708877220284403,0.031686734233729044,0.2638229362031517,,,,1.1072159147973035
8,4,gauss,gaussian,2,0.19807960613003983,0.973390219224042,-0.11522131206655938,0.9999999999999999,0.973390219224042,0.2291538372337919,0.9474885188810288,-1.9076126227300447,1.9613414229193669,-8.326672684688674e-17,0.9096485678538354,0.02308833771455382,1.0336749074586042,11.111111111111112,11.11111111111111,0.4359503373847968,10.527650209789208,0.14751056393710513,-0.07708877220284403,0.031686734233729044,0.2638229362031517,,,,1.0336749074586042
8,5,gauss,gaussian,2,0.11196456261257447,0.9816302448489702,-0.15448624248367712,0.9999999999999999,0.9816302448489702,0.19079324515755416,0.9635979376022494,-2.041695481871148,2.0913064517218385,-6.106226635438361e-17,0.9019418797719402,-0.04247819822334084,1.0710597427609607,11.111111111111112,11.11111111111111,0.1392895920113901,10.706643751136104,0.26517776796361653,-0.07708877220284403,0.031686734233729044,0.2638229362031517,,,,1.0710597427609607
8,6,pois,poisson,3,0.13695423584650157,-0.13255343392285276,0.9816685410254119,1.0,0.9816685410254119,0.19059610583912567,0.9636731244389608,-2.614115950759502,2.1852318385143246,1.6653345369377347e-17,0.9426599158906821,1.475,4.149375,1.5149565427093894,1.5149565427093894,0.02841522591014216,0.0266184118972441,1.4599229049020033,-0.07708877220284403,0.031686734233729044,0.2638229362031517,,1.475,4.149375,
8,7,pois,poisson,3,-0.13966681076325227,0.1401850379714872,0.9802251461272327,1.0,0.9802251461272327,0.19788547925465721,0.9608413371001546,-2.2669705383168752,2.6029385137021426,1.6653345369377347e-17,1.0668478820582368,1.55,4.897499999999999,1.696407195285842,1.696407195285842,0.03309150646115079,0.03333753103991975,1.6299781577847714,-0.07708877220284403,0.031686734233729044,0.2638229362031517,,1.55,4.897499999999999,
8,8,pois,poisson,3,0.01919285253878129,-0.2605657087805826,0.9652653240529764,1.0,0.9652653240529764,0.2612716099787781,0.9317371458190973,-2.5069359066382306,2.2028226123928625,2.7755575615628914e-17,0.8692342365588216,1.35,2.8275000000000006,1.4804402030406145,1.4804402030406147,0.0005453432267437457,0.10051373047696384,1.3793811293369074,-0.07708877220284403,0.031686734233729044,0.2638229362031517,,1.35,2.8275000000000006,
9,0,bern,bernoulli,1,0.9854640583420273,-0.1328941412962206,0.10582880952369024,1.0,0.9854640583420273,0.16988404785635794,0.9711394102839387,-1.7125940349016175,2.4451626911031767,-4.4408920985006264e-17,0.9306266146301635,0.5125,0.24984375000000006,0.20835110948087948,0.20835110948087948,0.20233797359326564,0.0036796582733541355,0.0023334776142597082,0.13611439341541884,-0.17059320218362858,-0.06615623924682959,0.5125,,,
9,1,bern,bernoulli,1,0.9913874908345583,0.036825176450668684,-0.1256771633835498,0.9999999999999999,0.9913874908345583,0.13096122715047492,0.9828491569832417,-2.120959360858109,2.659895796986193,0.0,1.0530609278073615,0.4,0.24000000000000005,0.20305967690679125,0.2030596769067912,0.19957703226512916,0.00027536793245904346,0.003207276709203005,0.13611439341541884,-0.17059320218362858,-0.06615623924682959,0.4,,,
9,2,bern,bernoulli,1,0.9436391699628478,-0.29371052634537453,0.15257537031169455,1.0,0.9436391699628478,0.3309760065500635,0.8904548830881723,-1.8663193491412882,2.578035947567177,-2.2204460492503132e-17,0.8813565838437343,0.6,0.24000000000000005,0.21045876346336997,0.21045876346336997,0.18740403361465643,0.018155409020875514,0.004899320827838034,0.13611439341541884,-0.17059320218362858,-0.06615623924682959,0.6,,,
9,3,gauss,gaussian,2,0.12377000030728708,0.9922987309492024,0.004920932892928225,1.0,0.9922987309492024,0.12386778659765678,0.9846567714433974,-2.63696678440023,1.9832274682064952,4.9960036108132046e-17,1.0325803815062176,0.02533239256982974,1.1204272625558513,11.111111111111112,11.111111111111114,0.1702112552896205,10.94063079381553,0.0002690620059633661,0.13611439341541884,-0.17059320218362858,-0.06615623924682959,,,,1.1204272625558513
9,4,gauss,gaussian,2,0.09823568158513603,0.9939851795017964,-0.04840675360200752,1.0,0.9939851795017964,0.10951466993413138,0.9880065370692183,-2.6761133468135037,2.032236720040928,2.7755575615628914e-17,1.0345704559385571,0.01404352763036298,1.1933371999643287,11.111111111111112,11.111111111111114,0.10722499040551373,10.977850411880206,0.02603570882539409,0.13611439341541884,-0.17059320218362858,-0.06615623924682959,,,,1.1933371999643287
9,5,gauss,gaussian,2,0.13226569055169196,0.9888315667202339,-0.0686871149524546,1.0,0.9888315667202339,0.14903735322934208,0.9777878673423923,-2.6777904447506167,2.077097392927974,3.3306690738754695e-17,1.0476907148294086,-0.020913866761299044,1.1851750784981945,11.111111111111112,11.111111111111112,0.1943801433012882,10.864309637137694,0.05242133067213013,0.13611439341541884,-0.17059320218362858,-0.06615623924682959,,,,1.1851750784981945
9,6,pois,poisson,3,0.17386614766360475,-0.13775415236755983,0.9750868454666551,0.9999999999999999,0.9750868454666551,0.2218234518663148,0.9507943562021127,-2.3468522921626698,2.781153145435853,3.8857805861880476e-17,0.9534095202117763,1.6875,4.43984375,1.6315391932118442,1.631539193211844,0.04932051174920857,0.030960424634265866,1.5512582568283695,0.13611439341541884,-0.17059320218362858,-0.06615623924682959,,1.6875,4.43984375,
9,7,pois,poisson,3,-0.06683994911635222,0.16663790230338876,0.9837500854983697,1.0,0.9837500854983697,0.17954322399341688,0.9677642307180497,-2.1754069148728377,2.7939613536823207,5.551115123125783e-17,0.9977122102391245,1.4125,3.5673437500000005,1.6379001057044824,1.6379001057044824,0.007317447785285111,0.04548152212908658,1.5851011357901108,0.13611439341541884,-0.17059320218362858,-0.06615623924682959,,1.4125,3.5673437500000005,
9,8,pois,poisson,3,0.1175614495531639,-0.1589756146024843,0.98025815963996,1.0,0.98025815963996,0.19772187653185652,0.9609060595407213,-2.293133236810895,2.8676243404982658,4.4408920985006264e-17,0.9762128892113431,1.6375,7.356093750000001,1.6567781366254253,1.6567781366254253,0.022897824349761887,0.04187216147770724,1.5920081507979562,0.13611439341541884,-0.17059320218362858,-0.06615623924682959,,1.6375,7.356093750000001,
