trial,y_obs_rate,regime,condition,n_cols_used,n_train_pairs,rmse_Z,rmse_z_dim1,rmse_z_dim2,rmse_z_dim3,test_y_ll,test_y_rmse,train_y_ll,w0_err,w_err,w0_est,w_est,bic_diagnostic_only,q_strict_diagnostic_only,numerics_mode,internal_retry_detected,nan_occurred,nan_count,q_bic_failed,failure_reason,n_warnings,clip_diag_status,hash_Z,hash_Y,hash_test_mask,hash_train_mask,model_seed,runtime_s,prec_t_total,prec_identity_max_abs_err,prec_t_bern,prec_t_bern_share,prec_fnorm_bern_mean,prec_eig1_bern,prec_eig2_bern,prec_eig3_bern,prec_trace_bern,prec_lambda_min_bern,prec_lambda_max_bern,prec_coverage_index_bern,prec_effective_rank_bern,prec_t_bern_to_dim1,prec_t_bern_to_dim2,prec_t_bern_to_dim3,prec_t_gauss,prec_t_gauss_share,prec_fnorm_gauss_mean,prec_eig1_gauss,prec_eig2_gauss,prec_eig3_gauss,prec_trace_gauss,prec_lambda_min_gauss,prec_lambda_max_gauss,prec_coverage_index_gauss,prec_effective_rank_gauss,prec_t_gauss_to_dim1,prec_t_gauss_to_dim2,prec_t_gauss_to_dim3,prec_t_pois,prec_t_pois_share,prec_fnorm_pois_mean,prec_eig1_pois,prec_eig2_pois,prec_eig3_pois,prec_trace_pois,prec_lambda_min_pois,prec_lambda_max_pois,prec_coverage_index_pois,prec_effective_rank_pois,prec_t_pois_to_dim1,prec_t_pois_to_dim2,prec_t_pois_to_dim3
0,0.1,complementary,single_gaussian,3,253,0.7785777099091957,0.7683416172247872,0.304885682247721,1.065479061785394,-2.814811022219749,4.1549962064732675,-1.9636481888789419,0.015005954279352585,0.01314761217418886,1.2150059542793525,0.31314761217418885,1832.4638090904486,-896.5127846891919,consistent,False,False,0,False,,0,not_applicable,7fbd0202d03a6693,49d627a52f71500e,38be70041ec77440,fab23b845a7c0e4f,121000,6.51,32.113420123710625,1.0658141036401503e-14,,,,,,,,,,,,,,,32.113420123710625,1.0,0.9838566596957051,31.256135417720294,0.8559394615152699,0.001345244475059432,32.113420123710625,0.001345244475059432,31.256135417720294,4.1890414346311995e-05,1.0548167001690296,1.7912192292596771,29.82118500852198,0.5010158859289858,,,,,,,,,,,,,,
0,0.1,complementary,single_poisson,3,253,0.9066547148298713,1.1218081321417763,0.8902418816136919,0.6442703024749766,-2.632502099711704,3.5310509010835354,-1.9737000567542355,0.01430610589856629,0.01901852435145046,1.1856938941014337,0.31901852435145045,2356.736046818021,-1165.2219435049888,consistent,False,False,0,False,,0,not_applicable,7fbd0202d03a6693,49d627a52f71500e,38be70041ec77440,fab23b845a7c0e4f,121000,7.3,5.602341716433871,4.440892098500626e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.602341716433871,1.0,1.0219596677603062,5.187704594374102,0.3756961166571962,0.03894100540257289,5.602341716433871,0.03894100540257289,5.187704594374102,0.006950844374298628,1.1600923641215621,0.8227629909677471,0.3407575886620216,4.438821136804101
0,0.1,complementary,per_column_all,9,253,0.4791538878588097,0.6014964535100781,0.2521811706785422,0.5131978354598127,-2.3720890167040514,3.8360861321375532,-1.9701179071137764,0.02204571830214741,0.026346926113259506,1.2220457183021474,0.3263469261132595,2758.7341527248886,-1320.2097167943468,consistent,False,False,0,False,,0,not_applicable,7fbd0202d03a6693,49d627a52f71500e,38be70041ec77440,fab23b845a7c0e4f,121000,10.86,47.0768582317019,7.105427357601002e-15,1.0123695766410055,0.021504612131471177,1.326464264980613,0.8941093079927894,0.1091029090520356,0.009157359596180742,1.0123695766410057,0.009157359596180742,0.8941093079927894,0.009045470950010596,1.2630866014918374,0.8836103908977991,0.11061631245641107,0.01814287328679557,39.596565170010166,0.8411046670770725,1.0121950689936507,37.64504346357911,1.9136112357576665,0.03791047067340583,39.59656517001017,0.03791047067340583,37.64504346357911,0.0009574181626773688,1.1035149366771912,2.216782653557598,36.886553414146775,0.49322910230581624,6.467923485050729,0.13739072079145637,1.0363565340336836,6.040290288377936,0.3982423140105005,0.029390882662292037,6.467923485050728,0.029390882662292037,6.040290288377936,0.0045440986941516865,1.1416162619831651,0.07138717533537943,0.4799257953593809,5.91661051435597
0,0.1,full_coverage,single_bernoulli,3,253,1.052015715188885,0.9635060861795796,1.1386637568226865,1.0465715770106205,-3.173625008377469,4.67635686396168,-1.995627264145731,0.01997968903805747,0.013506671392144731,1.2199796890380574,0.3135066713921447,2023.0267457054003,-998.3672929486785,consistent,False,False,0,False,,0,not_applicable,7fbd0202d03a6693,49d627a52f71500e,38be70041ec77440,fab23b845a7c0e4f,121000,7.5,0.2696710894221158,6.938893903907228e-17,0.2696710894221158,1.0,0.6205440282051387,0.1253687670849443,0.09292181938450914,0.05138050295266243,0.2696710894221159,0.05138050295266243,0.1253687670849443,0.1905302606325611,2.6942492014724344,0.10591728364556594,0.06806647005263927,0.09568733572391058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.1,full_coverage,single_gaussian,3,253,0.43605617157894094,0.4464985138109502,0.40637632548285624,0.45379765707627095,-2.2883978360048336,3.92644117234702,-1.9666963987888644,0.010292357740464553,0.015311156937888537,1.2102923577404645,0.3153111569378885,1955.990930156513,-958.2763452222241,consistent,False,False,0,False,,0,not_applicable,7fbd0202d03a6693,49d627a52f71500e,38be70041ec77440,fab23b845a7c0e4f,121000,6.29,15.660364589003844,4.440892098500626e-15,,,,,,,,,,,,,,,15.660364589003844,1.0,0.9272122138871173,8.082299701912456,3.888125460314765,3.689939426776622,15.660364589003843,3.689939426776622,8.082299701912456,0.23562283022245648,2.6074369189160547,5.55709432314501,4.881006699810152,5.222263566048689,,,,,,,,,,,,,,
0,0.1,full_coverage,single_poisson,3,253,0.73620501030303,0.6998919784469977,0.8077928888777604,0.6954245600853649,-2.667520738202502,4.046243022817597,-1.9515401611776195,0.010079699487898885,0.04339845401976217,1.2100796994878988,0.34339845401976216,2325.0420388680077,-1149.3749395299822,consistent,False,False,0,False,,0,not_applicable,7fbd0202d03a6693,49d627a52f71500e,38be70041ec77440,fab23b845a7c0e4f,121000,7.29,6.432064824656549,2.220446049250313e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.432064824656549,1.0,1.0804752340187906,3.053211636977082,2.7171658420890332,0.6616873455904332,6.432064824656548,0.6616873455904332,3.053211636977082,0.10287323956281258,2.4133259625512453,3.0051888844532932,0.7202670700615597,2.7066088701417006
0,0.1,full_coverage,per_column_all,9,253,0.394495255147119,0.4112874326116953,0.3967276159903894,0.37460561326151237,-2.1731960833297514,2.580848019543222,-1.9805787521756593,0.012109163059330852,0.019441540991561146,1.2121091630593308,0.31944154099156113,2876.9816555850307,-1379.3334682244179,consistent,False,False,0,False,,0,not_applicable,7fbd0202d03a6693,49d627a52f71500e,38be70041ec77440,fab23b845a7c0e4f,121000,10.8,31.435186930932666,4.440892098500626e-15,0.5488680698126702,0.017460308762235362,0.9264125527037708,0.27884346396866166,0.16515944322545575,0.10486516261855278,0.5488680698126702,0.10486516261855278,0.27884346396866166,0.1910571381103358,2.5964086466735297,0.1865069717410748,0.24131675110764617,0.1210443469639492,24.721756136643492,0.786435792189196,0.9562262626556649,12.908107421127523,6.121711396167981,5.691937319347986,24.721756136643492,5.691937319347986,12.908107421127523,0.2302400075418262,2.584287498598519,9.840122028322398,7.15339696889955,7.7282371394215446,6.1645627244765056,0.1961038990485687,1.0540601134637126,2.900116344887087,2.343636219112762,0.9208101604766568,6.1645627244765056,0.9208101604766568,2.900116344887087,0.14937152911439505,2.5761864518190833,2.774972701493354,1.0574269072003684,2.332163115782781
0,0.1,shared,y_only,0,253,1.1100947312882627,1.0852614676303762,1.0526635242985452,1.1878712004211602,-3.197672304967223,5.0923761052196435,-1.9637984888376407,0.0170789622673706,0.02207387881004902,1.1829210377326294,0.322073878810049,6472.304692737721,-3163.8489068967415,consistent,False,False,0,False,,0,not_applicable,7fbd0202d03a6693,49d627a52f71500e,38be70041ec77440,fab23b845a7c0e4f,121000,6.28,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0
1,1.0,complementary,single_bernoulli,3,2528,0.2924598795161308,0.2930884855866764,0.29165403061941303,0.2926352839623553,-2.098210935267438,2.193216898347161,-1.9591794554696302,0.01370237967998511,0.003321879303752384,1.1862976203200148,0.3033218793037524,10913.15493211443,-5443.431386153194,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,ada53479d368176f,121010,7.32,0.7835275045898091,5.551115123125783e-17,0.7835275045898091,1.0,1.146455481560177,0.7241702043994083,0.057857469107449044,0.001499831082951733,0.783527504589809,0.001499831082951733,0.7241702043994083,0.001914203488921454,1.1632202791839947,0.7102910053065533,0.02709474608721698,0.046141753196038894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.0,complementary,single_gaussian,3,2528,0.25832174910885547,0.31077674920199533,0.18766010530493996,0.26151840321544184,-2.088780895762976,2.231464336881455,-1.9582991436547952,0.013206763756848927,0.0022702649737808,1.186793236243151,0.3022702649737808,10756.533876359093,-5358.547818323515,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,ada53479d368176f,121010,6.22,33.38058469952881,1.5987211554602254e-14,,,,,,,,,,,,,,,33.38058469952881,1.0,0.9953316543267577,33.322597719061385,0.057250805719439225,0.0007361747479814646,33.38058469952881,0.0007361747479814646,33.322597719061385,2.2053980018865763e-05,1.0034804053732338,0.27931545562675963,32.31336170908338,0.7879075348187026,,,,,,,,,,,,,,
1,1.0,complementary,single_poisson,3,2528,0.27689036118313726,0.2755707978315997,0.28848480596064513,0.26616173365209567,-2.1292132963605956,2.409605786546553,-1.9599212939753092,0.015973645496953237,0.000613947024807382,1.1840263545030467,0.2993860529751926,11263.485472342674,-5618.596656267316,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,ada53479d368176f,121010,7.25,4.130911558082731,6.661338147750939e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.130911558082731,1.0,0.9412635091617481,4.063670831570279,0.06319244304614699,0.00404828346630321,4.13091155808273,0.00404828346630321,4.063670831570279,0.0009799976129680518,1.033116531441476,0.03950632838506609,0.07892683373377908,4.0124783959638854
1,1.0,complementary,per_column_all,9,2528,0.23469593077681833,0.2693431918952173,0.1979581793275029,0.23132951386848083,-2.106359546300202,2.3091467968801815,-1.9586317054598306,0.014502653820235745,0.000488615884281951,1.1854973461797642,0.30048861588428194,11738.317756979748,-5810.001518921777,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,ada53479d368176f,121010,10.63,37.33891915058233,1.4210854715202004e-14,0.7645087445385443,0.0204748493510322,1.126790397938314,0.7179067601536606,0.04525557425519088,0.001346410129692357,0.7645087445385439,0.001346410129692357,0.7179067601536606,0.0017611441848255742,1.1295485947857977,0.7118106605209642,0.009387356981721362,0.043310727035859066,32.76970182774171,0.877628559508816,0.9865858389011475,32.71355757279065,0.05527623502530371,0.0008680199257626673,32.76970182774171,0.0008680199257626673,32.71355757279065,2.6488490201269734e-05,1.0034325561310353,0.36803333858732395,31.48878416004176,0.9128843291126538,3.80470857830207,0.10189659114015176,0.9216300668477594,3.748872792415857,0.05200439123462777,0.0038313946515847507,3.8047085783020695,0.0038313946515847507,3.748872792415857,0.0010070139598693233,1.0298106268086737,0.030693122833464637,0.08775692311213638,3.686258532356473
1,1.0,full_coverage,single_bernoulli,3,2528,0.2993728674304865,0.3165911368515125,0.2790233199543713,0.3013111021010716,-2.1282839101310267,2.361343787263304,-1.9592333686290055,0.017026045779457544,0.0016259546019590787,1.1829739542205424,0.30162595460195907,10937.529053142407,-5455.618446667182,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,ada53479d368176f,121010,7.39,0.5234241116297315,2.220446049250313e-16,0.5234241116297315,1.0,0.8961963134579269,0.2826457084242506,0.16826370475237212,0.07251469845310876,0.5234241116297315,0.07251469845310876,0.2826457084242506,0.13853908683596416,2.4147156723532794,0.19734494813684414,0.1830851455046025,0.14299401798828446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.0,full_coverage,single_gaussian,3,2528,0.21595753523017916,0.23952902777197072,0.1952102901580347,0.21078842126433942,-2.0733960402825793,2.1253786330628683,-1.9556502303167917,0.016944498958363363,0.002466148775637389,1.1830555010416366,0.3024661487756374,10743.855377319462,-5352.208568803699,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,ada53479d368176f,121010,6.23,32.126899047868676,1.0658141036401503e-14,,,,,,,,,,,,,,,32.126899047868676,1.0,0.9856840862828635,12.64704413821994,10.937703289917454,8.54215161973128,32.126899047868676,8.54215161973128,12.64704413821994,0.26588783458383525,2.9276394906880934,11.785797381277197,11.425921578738562,8.915180087852933,,,,,,,,,,,,,,
1,1.0,full_coverage,single_poisson,3,2528,0.259902901192319,0.2796652978795919,0.23879336002241983,0.2596413035625788,-2.0898402447938453,2.187921532268288,-1.957950076557489,0.014087608153773745,0.002579179721309166,1.1859123918462262,0.30257917972130915,11245.673004712833,-5609.690422452395,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,ada53479d368176f,121010,7.22,4.641303176749981,2.220446049250313e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.641303176749981,1.0,0.9802894353888186,2.4523558588614502,1.3007962389005538,0.8881510789879773,4.6413031767499815,0.8881510789879773,2.4523558588614502,0.19135812619116485,2.5358288954455257,1.3328764669474082,2.1825920455417642,1.125834664260804
1,1.0,full_coverage,per_column_all,9,2528,0.21967552194838727,0.2072729969800799,0.2041968189846604,0.2451806857591575,-2.0808984489717472,2.2152539432371157,-1.9628312890537059,0.013113419140218463,0.0010652063380526822,1.1868865808597815,0.30106520633805267,11717.957142935138,-5799.821211899472,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,ada53479d368176f,121010,10.74,39.86676699776925,3.552713678800501e-15,0.5125728881062519,0.012857147110397314,0.8821772514513552,0.2932380759960549,0.15614408188646342,0.06319073022373362,0.5125728881062519,0.06319073022373362,0.2932380759960549,0.12328145262851813,2.2973501674863934,0.19145760815196375,0.17869431042671918,0.14242096952756902,34.57763535675819,0.8673298077743047,0.9870665132455284,14.124390669217037,12.017302497354619,8.435942190186543,34.5776353567582,8.435942190186543,14.124390669217037,0.24397105536997737,2.8804458974167453,9.83199671358431,14.109125986838196,10.636512656335686,4.776558752904805,0.11981304511529811,0.9870828061809279,2.6542054946970945,1.2839756856700417,0.8383775725376692,4.776558752904806,0.8383775725376692,2.6542054946970945,0.17551915843761373,2.428143905739364,1.4326429825144014,2.2511014484479075,1.0928143219424962
1,1.0,shared,y_only,0,2528,0.2994734142884043,0.3195825233296392,0.282231149512766,0.29540745864589485,-2.1318799264222634,2.422310934841215,-1.9595076126896263,0.01801935989770742,0.002210852027871635,1.1819806401022925,0.3022108520278716,13669.359318200139,-6762.37621962795,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,ada53479d368176f,121010,6.28,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0
1,0.1,complementary,single_bernoulli,3,253,1.115993273942466,0.816350877564829,1.3668183648460783,1.0962215855715933,-2.907530936594559,3.9486468205345817,-1.9605954977959337,0.05374314290373494,0.016090987272131818,1.146256857096265,0.28390901272786817,1956.5370435036643,-965.1224418478105,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,1fb2d2eff20ed7c0,121010,7.35,1.358025563495835,6.661338147750939e-16,1.358025563495835,1.0,1.6483763988411633,1.3345741660968438,0.023437555720932538,1.384167805867888e-05,1.358025563495835,1.384167805867888e-05,1.3345741660968438,1.0192501842931126e-05,1.0351339182304558,0.6450377077864302,0.6176786973947002,0.09530915831470563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.1,complementary,single_gaussian,3,253,0.938759200546583,1.0872581407154194,0.32151752192695254,1.1654624525803392,-2.5871956045983886,3.487370169236293,-1.9394754503982141,0.050079242831403636,0.019560462161301362,1.1499207571685963,0.2804395378386986,1812.7311624732638,-886.6464613805995,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,1fb2d2eff20ed7c0,121010,6.31,35.508540057435575,1.2434497875801753e-14,,,,,,,,,,,,,,,35.508540057435575,1.0,1.0512702031863121,35.439962377929575,0.0488476071069294,0.019730072399078095,35.50854005743558,0.019730072399078095,35.439962377929575,0.0005556430190361084,1.0038716024317889,1.0566638257326766,34.42013388601899,0.03174234568388892,,,,,,,,,,,,,,
1,0.1,complementary,single_poisson,3,253,1.0320482755244231,0.9027333921028446,1.3670289731299516,0.715314712867397,-2.845504518016119,3.882673563303213,-1.9033151764440566,0.06515971041370694,0.011376263548929122,1.134840289586293,0.3113762635489291,2285.4473404376104,-1129.5775903147835,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,1fb2d2eff20ed7c0,121010,7.28,3.128791237601651,8.881784197001252e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.128791237601651,1.0,0.8225306139985107,2.9920919953179057,0.11125623459484427,0.02544300768890032,3.1287912376016505,0.02544300768890032,2.9920919953179057,0.008131896875421912,1.0918723952336222,0.2770124523951381,0.12051433607280587,2.7312644491337053
1,0.1,complementary,per_column_all,9,253,0.7037202763012845,0.9428885428324354,0.32910545502496075,0.6987971644911055,-2.485013102862336,3.4939956411182624,-1.945419256237585,0.07859593838225365,0.019989508968558556,1.1214040616177463,0.28001049103144143,2773.711544982615,-1327.69841292321,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,1fb2d2eff20ed7c0,121010,10.76,39.579788956197724,3.552713678800501e-15,1.527523635940803,0.038593526550414085,1.693780889166019,1.5005516304717876,0.026231101091829478,0.0007409043771860375,1.527523635940803,0.0007409043771860375,1.5005516304717876,0.0004850362768558497,1.0359557197670317,1.4432546168779536,0.007493438993091814,0.07677558006975772,35.8064060933399,0.9046638963377556,1.0644842531553669,35.792189814525806,0.01260351993824636,0.0016127588758538063,35.8064060933399,0.0016127588758538063,35.792189814525806,4.504107090920203e-05,1.000794410456448,3.011537853175477,32.59088866366285,0.20397957650157023,2.2458592269170223,0.056742577111830395,0.7318830155025003,2.1191945485561927,0.09457830746216167,0.03208637089866792,2.2458592269170223,0.03208637089866792,2.1191945485561927,0.014286902097026856,1.120623939304306,0.10242146755224377,0.13843809000292,2.0049996693618573
1,0.1,full_coverage,single_bernoulli,3,253,1.1679102648256687,1.149569711134206,1.2429461619856457,1.1070760939083917,-3.0132229399080424,4.078921380599198,-1.96945231706423,0.03433216437402331,0.01165131451753032,1.1656678356259766,0.28834868548246967,1978.4982830638073,-976.103061627882,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,1fb2d2eff20ed7c0,121010,7.33,0.860791005372806,1.1102230246251565e-16,0.860791005372806,1.0,1.1918929183715214,0.47872997600086553,0.31116002181345165,0.0709010075584887,0.860791005372806,0.0709010075584887,0.47872997600086553,0.08236727279437787,2.2383511293758986,0.3351683230123184,0.3329305844800903,0.19269209788039754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.1,full_coverage,single_gaussian,3,253,0.5242874370112179,0.5855765837168467,0.4060521950886078,0.5628975300084428,-2.2980508710316205,2.8129578534227453,-1.8862735616118795,0.04965965619697532,0.006404138527981829,1.1503403438030246,0.3064041385279818,2059.2481165294844,-1009.9049384087098,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,1fb2d2eff20ed7c0,121010,6.35,9.204996916748048,2.220446049250313e-15,,,,,,,,,,,,,,,9.204996916748048,1.0,0.8777050573723929,5.006402083995309,2.4324520614530867,1.7661427712996507,9.204996916748046,1.7661427712996507,5.006402083995309,0.19186782866664948,2.4847978761757017,1.8574556340857589,4.997198458635025,2.350342824027267,,,,,,,,,,,,,,
1,0.1,full_coverage,single_poisson,3,253,0.7960495131766637,0.8397046012195637,0.8208647935184187,0.7226075392210264,-2.6519761867842306,3.755865068408286,-1.9258438277408993,0.05559405183802313,0.006190926222493676,1.1444059481619768,0.30619092622249366,2281.6291989204797,-1127.6685195562181,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,1fb2d2eff20ed7c0,121010,7.29,4.416363052995546,3.552713678800501e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.416363052995546,1.0,0.9381714048053261,2.4983212027771797,1.0882514868822746,0.8297903633360925,4.416363052995547,0.8297903633360925,2.4983212027771797,0.1878899794647225,2.403645025928573,1.0567052521865061,2.4776100783741857,0.8820477224348593
1,0.1,full_coverage,per_column_all,9,253,0.41464042596946077,0.47713127900911584,0.3667926977563888,0.3919042076938234,-2.25154235225088,2.786117934520105,-1.8925942789276946,0.07636785469639351,0.01929346317060121,1.1236321453036064,0.3192934631706012,2901.9323764461574,-1391.8088286549812,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,1fb2d2eff20ed7c0,121010,10.84,21.195473135113506,1.7763568394002505e-15,0.6132155625058764,0.028931440152189482,0.9634976970394562,0.3845275328467065,0.17798202078014738,0.050706008879022435,0.6132155625058763,0.050706008879022435,0.3845275328467065,0.08268871825727113,2.0648677886939573,0.303744735648252,0.17766401902274373,0.1318068078348804,15.96622357846917,0.7532846035891837,0.9379708996873438,6.497512719990767,5.696248864845055,3.7724619936333497,15.966223578469172,3.7724619936333497,6.497512719990767,0.23627766297351638,2.867611262219602,4.3094491263819545,6.013445685081319,5.643328767005893,4.616033994138457,0.21778395625862668,0.9824339442534379,2.616593070206052,1.3128494705910714,0.6865914533413341,4.616033994138458,0.6865914533413341,2.616593070206052,0.14874055395024888,2.356652498231909,1.154974775641513,2.3228712131010933,1.1381880053958493
1,0.1,shared,y_only,0,253,1.1616753166865874,1.1692569900746899,1.1746224455246723,1.140863193300478,-2.989056925850092,3.9534396615257514,-1.9427178812439116,0.03218648412278391,0.0011781929690322102,1.167813515877216,0.2988218070309678,4716.982015493621,-2286.1875682746913,consistent,False,False,0,False,,0,not_applicable,8c4efad498a36be9,e0d49fbda606a472,8b5c2bedffed618a,1fb2d2eff20ed7c0,121010,6.34,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0
2,1.0,complementary,single_bernoulli,3,2528,0.29405613478409137,0.28022272158243855,0.3040335915229893,0.297398441063571,-2.0529983408046037,2.2154055422354673,-1.9556373058096934,0.0014887208278582253,0.0048716799670265876,1.1985112791721417,0.3048716799670266,10860.783383076416,-5417.245611634186,consistent,False,False,0,False,,0,not_applicable,90f0832799e5f5ef,106e868e8763d718,72d82531ac4f1d57,69f423abba2df006,121020,7.45,0.9077813706223797,3.885780586188048e-16,0.9077813706223797,1.0,1.2633601544064461,0.7539593015390953,0.14490065841987806,0.008921410663406145,0.9077813706223795,0.008921410663406145,0.7539593015390953,0.009827708468273128,1.3978362911148812,0.7517771605504924,0.049647536338163954,0.10635667373372233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.0,complementary,single_gaussian,3,2528,0.2621554173812249,0.2902331823805671,0.1948078843806826,0.2898119676882648,-1.9991598843544294,2.0449566253220013,-1.9513864728357955,0.004387218029334283,0.003435007724436334,1.1956127819706657,0.3034350077244363,10671.437596492233,-5315.999678390084,consistent,False,False,0,False,,0,not_applicable,90f0832799e5f5ef,106e868e8763d718,72d82531ac4f1d57,69f423abba2df006,121020,6.47,38.28207039304634,1.7763568394002505e-14,,,,,,,,,,,,,,,38.28207039304634,1.0,0.9979115975229466,38.13059983207951,0.13761444646192017,0.013856114504902345,38.28207039304633,0.013856114504902345,38.13059983207951,0.0003619478874219721,1.0079473480723675,0.30201123930123575,37.96315212791538,0.016907025829753432,,,,,,,,,,,,,,
2,1.0,complementary,single_poisson,3,2528,0.2840019341896578,0.30697343540643335,0.2852961907965948,0.2575746286848251,-2.028283408267207,2.090386370966928,-1.9567583239316155,0.0005843142068107099,0.004915328778170247,1.1994156857931892,0.30491532877817024,11216.62179181983,-5595.164816005894,consistent,False,False,0,False,,0,not_applicable,90f0832799e5f5ef,106e868e8763d718,72d82531ac4f1d57,69f423abba2df006,121020,7.25,8.1363546194899,4.440892098500626e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1363546194899,1.0,1.208948142041572,7.980184072209822,0.12039012149644726,0.035780425783630755,8.1363546194899,0.035780425783630755,7.980184072209822,0.004397599103893774,1.0392651416167997,0.45261302262308184,0.44552510665642053,7.238216490210399
2,1.0,complementary,per_column_all,9,2528,0.24742043624104856,0.2898900439981503,0.1798163804997216,0.25938474994467614,-2.0024318979769027,2.0503326084537137,-1.952821374732554,0.0014894117506691895,0.0019145327839449333,1.1985105882493308,0.3019145327839449,11653.318025120716,-5767.5016529922605,consistent,False,False,0,False,,0,not_applicable,90f0832799e5f5ef,106e868e8763d718,72d82531ac4f1d57,69f423abba2df006,121020,10.59,46.844066195763844,3.552713678800501e-15,0.9049299288739812,0.01931792012017554,1.259794108643221,0.7584578817322235,0.14014770336605425,0.006324343775703214,0.9049299288739809,0.006324343775703214,0.7584578817322235,0.006988766283343837,1.3764388706298105,0.7579465517315762,0.026837188955862453,0.12014618818654191,38.69590408308562,0.826057753427582,0.9951852206079238,38.531662587772274,0.15568552647838257,0.00855596883497769,38.69590408308563,0.00855596883497769,38.531662587772274,0.00022110786755639056,1.0085266694658075,0.28530776869445307,38.371172602924226,0.039423711466944934,7.243232183804236,0.15462432645224228,1.144757583343975,7.026460164923336,0.16964056054220142,0.04713145833869888,7.243232183804236,0.04713145833869888,7.026460164923336,0.006506965004391845,1.0619865984961243,0.6866800579408328,0.517475078628752,6.039077047234647
2,1.0,full_coverage,single_bernoulli,3,2528,0.30572864834137276,0.3123733230592494,0.2936933959051611,0.31076858832987675,-2.0465574694990036,2.120066915605606,-1.9548019818303495,0.0016004518784131783,0.004985775003813142,1.1983995481215868,0.30498577500381313,10866.431891948616,-5420.0698660702865,consistent,False,False,0,False,,0,not_applicable,90f0832799e5f5ef,106e868e8763d718,72d82531ac4f1d57,69f423abba2df006,121020,7.42,1.0342236542296142,1.6653345369377348e-16,1.0342236542296142,1.0,1.3139122906233387,0.690220974974497,0.2982194591801712,0.045783220074945896,1.0342236542296142,0.045783220074945896,0.690220974974497,0.04426820048807479,1.8850031963391114,0.37070345381832964,0.2359430412041743,0.4275771592071099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
