trial,y_obs_rate,condition,block,t_block,t_block_share,fnorm_mean,eta_min,eta_max,eta_var,to_dim1,to_dim1_share,to_dim2,to_dim2_share,to_dim3,to_dim3_share,t_total
2,0.1,all_gaussian,pois,12.37344430660282,0.24217094637961878,2.58465053426965,-1.7137556992095915,10.698259643596415,3.1156705903925395,6.105995670838056,0.11950550821226341,0.012152265793660138,0.0002378420781622556,6.255296369971105,0.12242759608919312,51.09384297159511
3,1.0,y_only,bern,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
3,1.0,y_only,gauss,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
3,1.0,y_only,pois,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0
3,1.0,single_bernoulli,bern,0.7092244913577497,1.0,1.0862354613861545,-3.1979097619941115,2.7895947689590033,1.2081532640738406,0.64008767013346,0.9025177189074038,0.025486469769587843,0.035935687613940365,0.043650351454701,0.0615465934786546,0.7092244913577497
3,1.0,single_bernoulli,gauss,,,,,,,,,,,,,0.7092244913577497
3,1.0,single_bernoulli,pois,,,,,,,,,,,,,0.7092244913577497
3,1.0,single_gaussian,bern,,,,,,,,,,,,,38.208442333736734
3,1.0,single_gaussian,gauss,38.208442333736734,1.0,1.0128613653546672,-2.6431501031021143,3.1660330547156024,1.0061076356271892,0.7932730570533931,0.02076172198082413,37.036183216316104,0.9693193690760441,0.3789860603672213,0.009918908943131391,38.208442333736734
3,1.0,single_gaussian,pois,,,,,,,,,,,,,38.208442333736734
3,1.0,single_poisson,bern,,,,,,,,,,,,,5.8915920353614215
3,1.0,single_poisson,gauss,,,,,,,,,,,,,5.8915920353614215
3,1.0,single_poisson,pois,5.8915920353614215,1.0,1.0585959967379366,-2.8842896410729875,2.199821720618998,1.170828667428888,0.03677396800325905,0.006241770947910371,0.09733609475089151,0.016521187170917277,5.757481972607266,0.9772370418811716,5.8915920353614215
3,1.0,per_column_all,bern,0.7044323731272457,0.015183139397147398,1.075673052894544,-2.9380254903476084,2.887452047123295,1.1532370789176885,0.6165339312938574,0.013288600835235913,0.017924715431722707,0.00038634432975567453,0.06997372640166617,0.0015081942321558232,46.39569951255233
3,1.0,per_column_all,gauss,40.08002702046234,0.8638737521269338,1.0083751350346537,-2.706585895655205,3.7647098582395193,1.0439527727921887,0.9247536501541314,0.01993188290875838,38.96341209304844,0.8398065446239669,0.19186127725978397,0.00413532459420891,46.39569951255233
3,1.0,per_column_all,pois,5.611240118962749,0.12094310847591878,1.0424184045081255,-2.5546897421632955,2.344265770161894,1.1555137658879624,0.03663770906787695,0.000789678988630501,0.08452287334458486,0.0018217824977876933,5.490079536550291,0.11833164698950067,46.39569951255233
3,1.0,all_gaussian,bern,0.42200219029573827,0.009705191183525492,0.2518618518860413,-0.6470275651014397,0.5932538798876744,0.06420653124039391,0.332136992524941,0.007638474599662008,0.008655950946870689,0.00019906924832718557,0.08120924682392636,0.001867647335536294,43.48210996730128
3,1.0,all_gaussian,gauss,41.36672406393839,0.9513504311323976,1.0137506771898526,-2.7218177858206687,3.3051982982075705,0.9909390330361063,0.8763760617703938,0.020154865125667366,40.33300945757727,0.9275770998212335,0.1573385445907216,0.0036184661854965373,43.48210996730128
