trial,y_obs_rate,condition,n_cols_used,n_train_pairs,rmse_Z,rmse_z_dim1,rmse_z_dim2,rmse_z_dim3,test_y_ll,test_y_rmse,train_y_ll,w0_err,w_err,w0_est,w_est,bic_diagnostic_only,q_strict_diagnostic_only,numerics_mode,internal_retry_detected,nan_occurred,nan_count,q_bic_failed,failure_reason,n_warnings,clip_diag_status,hash_dataset,hash_test_mask,hash_train_mask,runtime_s,prec_t_total,prec_identity_max_abs_err,prec_t_bern,prec_t_bern_share,prec_fnorm_bern_mean,prec_t_bern_to_dim1,prec_t_bern_to_dim1_share,prec_t_bern_to_dim2,prec_t_bern_to_dim2_share,prec_t_bern_to_dim3,prec_t_bern_to_dim3_share,prec_eta_bern_min,prec_eta_bern_max,prec_eta_bern_var,prec_t_gauss,prec_t_gauss_share,prec_fnorm_gauss_mean,prec_t_gauss_to_dim1,prec_t_gauss_to_dim1_share,prec_t_gauss_to_dim2,prec_t_gauss_to_dim2_share,prec_t_gauss_to_dim3,prec_t_gauss_to_dim3_share,prec_eta_gauss_min,prec_eta_gauss_max,prec_eta_gauss_var,prec_t_pois,prec_t_pois_share,prec_fnorm_pois_mean,prec_t_pois_to_dim1,prec_t_pois_to_dim1_share,prec_t_pois_to_dim2,prec_t_pois_to_dim2_share,prec_t_pois_to_dim3,prec_t_pois_to_dim3_share,prec_eta_pois_min,prec_eta_pois_max,prec_eta_pois_var
1,0.1,single_gaussian,3,253,0.8454721657432823,0.8986437709341872,0.26855158762144693,1.124628368345336,-2.5157361252263977,4.080840881097828,-1.9426168943766717,0.013204672617940671,0.07210432936188896,1.2132046726179406,0.22789567063811103,1899.2911993018777,-929.9264797949064,consistent,False,False,0,False,,0,not_applicable,6b6c3c26012d00b9,31ac7c671233ad89,c0eb8ee3e67e4d62,6.46,24.139602551258772,1.0658141036401503e-14,,,,,,,,,,,,,24.139602551258772,1.0,0.9779764703523357,0.31701693335535897,0.013132649250632669,23.448066458194322,0.9713526313618454,0.374519159709068,0.01551471938752109,-2.687365076627398,2.35477487273969,0.9068793731975935,,,,,,,,,,,,
1,0.1,single_poisson,3,253,1.1072488796147055,1.187324572251514,1.2381188332692485,0.8575093929840165,-2.807127697239225,4.118584354348342,-2.009244029053335,0.021933751036046223,0.07069058486376467,1.2219337510360462,0.22930941513623532,2355.9407992500937,-1164.8243197210252,consistent,False,False,0,False,,0,not_applicable,6b6c3c26012d00b9,31ac7c671233ad89,c0eb8ee3e67e4d62,7.58,2.4652906624671003,1.1102230246251565e-16,,,,,,,,,,,,,,,,,,,,,,,,,2.4652906624671003,1.0,0.7299924915024928,0.025603493236781804,0.010385588047114702,0.21390095892755107,0.08676500592165189,2.225786210302767,0.9028494060312332,-1.5658955191626545,2.68076350247743,0.5306979934146159
1,0.1,per_column_all,9,253,0.6552660544814686,0.7647548092626522,0.2898769611159726,0.7869194594054376,-2.311970249773194,3.252441636044415,-2.0009175354468227,0.04963086734174671,0.07587421892558208,1.2496308673417467,0.2241257810744179,2852.7521017763625,-1367.2186913200837,consistent,False,False,0,False,,0,not_applicable,6b6c3c26012d00b9,31ac7c671233ad89,c0eb8ee3e67e4d62,11.11,30.41715085432264,8.881784197001252e-15,0.9682184258707579,0.031831331951761764,1.2902236896195938,0.6175961312111766,0.020304207128703143,0.08415519235850866,0.0027667020084015926,0.2664671023010735,0.00876042281465706,-5.263456127766401,5.98370225781122,2.1428633945944435,26.530738871242896,0.8722295851543427,0.9799985529971623,0.7411856800067794,0.024367360491998485,25.47981758824351,0.8376792984416725,0.30973560299262926,0.01018292622067238,-2.262079588681837,2.4902434423820403,0.9277612020301229,2.918193557208988,0.09593908289389563,0.7681631695383829,0.09401174984070162,0.0030907480549691732,0.2821207653180672,0.009275055598377139,2.542061042050222,0.08357327924054941,-1.5144556118260066,2.7626527399211764,0.6300144107506666
1,0.1,all_gaussian,9,253,0.8088996898062805,1.0639824686591737,0.2786406001149274,0.8679037082877419,-2.3501299596344647,3.0461074642285864,-2.0139331966514393,0.06456310836494117,0.09348299861341205,1.1354368916350588,0.20651700138658793,3140.0156135733546,-1497.7043673145583,consistent,False,False,0,False,,0,not_applicable,6b6c3c26012d00b9,31ac7c671233ad89,c0eb8ee3e67e4d62,6.48,37.75827716167962,8.881784197001252e-15,3.3735417941375667,0.08934575536092865,0.5098620072859343,2.0649517470366434,0.05468871734254697,0.024894856720022018,0.0006593218385845072,1.2836951903809006,0.033997716179797154,-0.3439262993889991,1.7754339404478723,0.12059511729843637,21.90059250430997,0.5800209689264263,0.9429353521711037,0.2499128370352047,0.006618756358111539,21.249781310975294,0.5627847165797442,0.4008983562994538,0.010617495988570164,-2.1655187274413867,2.626175886316086,0.8808590216555108,12.484142863232087,0.33063327571264506,2.4464898656516985,1.3800147933120406,0.036548669511664036,0.23110093481112867,0.006120537063212989,10.873027135108913,0.2879640691377679,-1.252196669820226,11.725970769063178,2.935125030016047
2,1.0,y_only,0,2528,0.28806793505622014,0.2638438186829711,0.2886137362869413,0.30989991318479476,-2.070411174695757,2.2150579068897085,-1.9810700235191112,0.013674398879563565,0.0060161757554356154,1.2136743988795635,0.3060161757554356,14293.158299730752,-7074.275710393257,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,bd3dd4de4d1a4712,6.52,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,
2,1.0,single_bernoulli,3,2528,0.29314105392017803,0.27070576750097336,0.28873699620560805,0.3180320218848564,-2.0941827475267627,2.2801206610533966,-1.9808246804082643,0.014841707187772446,0.004711789240411268,1.2148417071877724,0.30471178924041126,11006.747939184841,-5490.227889688399,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,bd3dd4de4d1a4712,7.63,0.7774533957351524,1.6653345369377348e-16,0.7774533957351524,1.0,1.1359197666046497,0.7313117761762082,0.9406503080286721,0.01985046097679278,0.0255326699782723,0.026291158582151603,0.033817021993055855,-3.210357993591178,3.1708936614922227,1.408699795701107,,,,,,,,,,,,,,,,,,,,,,,,
2,1.0,single_gaussian,3,2528,0.2743572666243897,0.2874081407897859,0.19173980631086726,0.32626390626676594,-2.033035803062298,2.120490092353455,-1.9855049828825733,0.013750307946538864,0.003197685924623328,1.2137503079465388,0.3031976859246233,10809.10485681399,-5384.833308550963,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,bd3dd4de4d1a4712,6.52,43.33995771682446,1.4210854715202004e-14,,,,,,,,,,,,,43.33995771682446,1.0,0.9895938768012043,0.6349193060399856,0.014649744473412617,39.62632742223379,0.914313938217133,3.0787109885506476,0.07103631730945367,-2.927107156455207,2.507628918255294,0.9920937078442421,,,,,,,,,,,,
2,1.0,single_poisson,3,2528,0.3012590441121083,0.30038970336974335,0.2806393951003454,0.32136986636144577,-2.0822578418762845,2.3241274650894064,-1.9807828212102765,0.013336518183983515,0.004273606329242119,1.2133365181839835,0.3042736063292421,11404.782576497753,-5689.245208344855,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,bd3dd4de4d1a4712,7.56,4.435004048804653,6.661338147750939e-16,,,,,,,,,,,,,,,,,,,,,,,,,4.435004048804653,1.0,0.9628731688418187,0.12545278026264342,0.028286959579316765,0.0709952574888904,0.016007935214405373,4.23855601105312,0.9557051052062782,-2.2722916009520535,2.366433656947135,0.8731250321724496
2,1.0,per_column_all,9,2528,0.259646714346804,0.29230043276967105,0.2047861548669299,0.2736280990518942,-2.052339110511077,2.1829832956292763,-1.9868590431101207,0.012799891155157672,0.003812460733579215,1.2127998911551576,0.3038124607335792,11816.916197866582,-5849.300739365193,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,bd3dd4de4d1a4712,11.26,49.00741972893431,3.197442310920451e-14,0.747417218226762,0.015251103248463453,1.1202510279822215,0.7081832171834465,0.014450530574767851,0.016995646506872904,0.0003467974155929405,0.022238354536441674,0.00045377525810264197,-3.103550834690085,2.7763283879833094,1.289537215548131,43.64103141746706,0.8904984522517333,0.9900145837316306,0.38846070615972184,0.007926569248255525,40.650043798167715,0.8294671301408603,2.6025269131395494,0.053104752862616025,-2.908877608244982,2.560935724142166,1.009242141557321,4.618971093240491,0.09425044449980335,0.9766952561895499,0.11371183537308463,0.0023202983548621394,0.04104713252397804,0.0008375697547639615,4.4642121253434235,0.09109257639017715,-2.4637633535840284,2.5466365223774843,0.9559865492255223
2,1.0,all_gaussian,9,2528,0.26983111300825074,0.30326338671492215,0.2060611781139716,0.28982166550189414,-2.0368560519338637,2.1319552091896603,-1.9942888546379545,0.0149051269457261,0.00016403500164652307,1.214905126945726,0.3001640350016465,12483.70152275213,-6169.547321903946,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,bd3dd4de4d1a4712,6.41,46.95122947349617,1.7763568394002505e-14,0.3861754184668681,0.00822503314178094,0.24872749364911453,0.3377619618853121,0.007193889609983009,0.005382008349307342,0.00011462976389884466,0.04303144823224883,0.0009165137678990911,-0.5727598982326613,0.5915800925701782,0.06375611157907483,44.82117510618056,0.9546326179058204,0.9811159517667153,0.45942469067234415,0.009785147179834515,41.999473523446696,0.8945340514917778,2.3622768920614816,0.05031341923420727,-3.0097780691334197,2.4550805929850306,1.0080808112646154,1.7438789488487392,0.03714234895239865,1.6411073144200035,0.07446362650454205,0.0015859782020527608,0.01243156971502916,0.00026477623385872664,1.6569837526291666,0.03529159451648713,-3.8401849916116886,5.131255587020419,2.5364709773581144
2,0.1,y_only,0,253,1.1341388468778206,1.0841675321586304,1.1361485610114108,1.1800677868312581,-2.8678429747920506,3.3664238384331444,-1.9182078668730118,0.029850117738465798,0.006160141659855345,1.1701498822615342,0.29383985834014464,5246.528757971648,-2550.960939513705,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,7c4ac5eb16a471f0,6.46,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,
2,0.1,single_bernoulli,3,253,1.0641817769998103,0.7781898018254879,1.121526252259149,1.2385669385720652,-2.702971074395764,3.3546095072450437,-1.8957089855455511,0.06429096869347828,0.025391067735149486,1.1357090313065217,0.2746089322648505,1949.8208495875153,-961.764344889736,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,7c4ac5eb16a471f0,7.74,1.287108691356753,1.1102230246251565e-16,1.287108691356753,1.0,1.4989935285990688,0.7715598545013937,0.5994519807710144,0.0384619299946651,0.02988242582226838,0.4770869068606943,0.3706655934067174,-5.500372873495925,5.569968895578892,2.2074515785388047,,,,,,,,,,,,,,,,,,,,,,,,
2,0.1,single_gaussian,3,253,0.941029859947173,1.2570748846567696,0.38469968916152164,0.9635250258611794,-2.5486700704302083,3.0659985381907253,-1.9468756880025522,0.06196918950339758,0.01725658823179632,1.1380308104966024,0.28274341176820367,1794.2959831014216,-877.4288716946784,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,7c4ac5eb16a471f0,6.58,34.5886371939134,2.842170943040401e-14,,,,,,,,,,,,,34.5886371939134,1.0,0.9628324650763181,0.22517049335341177,0.006509955627654369,30.607330578617564,0.8848955339588681,3.7561361219424882,0.10859451041347937,-2.4453235148547283,2.4500871046558936,0.9703844263098171,,,,,,,,,,,,
2,0.1,single_poisson,3,253,1.0833707846714726,1.2257559254039008,1.2611440915151368,0.6543047936647983,-2.810568874618027,3.2518759441812883,-1.939366548428602,0.08674442742258326,0.008319234614434012,1.1132555725774167,0.291680765385566,2350.707616941136,-1162.2077285665464,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,7c4ac5eb16a471f0,7.66,4.477113699184141,2.220446049250313e-16,,,,,,,,,,,,,,,,,,,,,,,,,4.477113699184141,1.0,0.9234278253708365,0.40167739891076976,0.08971793568342187,0.052827146877302916,0.011799375764553298,4.022609153396068,0.8984826885520248,-2.293303616553158,2.5311058083196203,0.7972855263586264
2,0.1,per_column_all,9,253,0.6760872740664098,0.9519036997354149,0.30953396360618796,0.6077417858498115,-2.3081592444516343,2.591464432129867,-1.9781004354667961,0.061979422072610424,0.0350682380777233,1.1380205779273895,0.2649317619222767,2784.0948959865545,-1332.8900884251798,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,7c4ac5eb16a471f0,11.04,59.4773178119329,2.4868995751603507e-14,0.7375473021387082,0.012400480204417263,1.0877670521204486,0.6899203809679612,0.01159972248831878,0.021960164437170172,0.00036921914513038644,0.025666756733576736,0.0004315385709680948,-3.4962024887209657,4.19183579351517,1.1484602343860832,54.77754171550441,0.9209820437550805,1.074561407654732,0.24162073361604114,0.0040624013069998416,50.350428280729986,0.8465484008532108,4.185492701158333,0.07037124159486896,-2.7065692493082483,2.366772484073631,1.0212670677538145,3.962228794289775,0.06661747604050221,0.89774811316481,0.34666543973164826,0.005828531824985843,0.0442347502083967,0.0007437246976783123,3.5713286043497305,0.06004521951783806,-2.5332460761137736,2.5320653068694816,0.8341241978410442
2,0.1,all_gaussian,9,253,0.7529366429041869,1.0920803564526056,0.3061059205251346,0.6437394077989099,-2.311387847502878,2.71456211408111,-2.01732460367126,0.18545808479081538,0.03275850964399324,1.0145419152091846,0.26724149035600675,3060.163901631546,-1457.7785113436541,consistent,False,False,0,False,,0,not_applicable,bf62d845c04c0895,6e64f190b43ec9eb,7c4ac5eb16a471f0,6.54,51.09384297159511,5.329070518200751e-15,6.096334032284531,0.119316412266615,0.6607009896503349,5.778087804280072,0.11308775124807734,0.01834162690542556,0.000358979200598051,0.2999046010990335,0.005869681817939613,-0.3292086647547889,1.563502913904704,0.10110761666691982,32.62406463270776,0.6385126413537662,0.9398794868400081,0.23756833991392512,0.004649647121787215,30.330220275039103,0.5936179099290056,2.056276017754733,0.04024508430297345,-2.7727674546365786,2.3759349304871304,0.9996046853252001,12.37344430660282,0.24217094637961878,2.58465053426965,6.105995670838056,0.11950550821226341,0.012152265793660138,0.0002378420781622556,6.255296369971105,0.12242759608919312,-1.7137556992095915,10.698259643596415,3.1156705903925395
3,1.0,y_only,0,2528,0.3191223647134062,0.3201253361451348,0.3298788431941307,0.3069478277357494,-2.156238542568845,3.645790740030535,-1.9474600775737667,0.011744215204976038,0.0008922770190497031,1.188255784795024,0.3008922770190497,14179.723849637627,-7017.558485346694,consistent,False,False,0,False,,0,not_applicable,baf5980776c84cac,f0f5263c0594dfe3,c21679ab2547c8e6,6.55,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,
3,1.0,single_bernoulli,3,2528,0.31603650674762074,0.31720072390858295,0.32997033658492264,0.3002340728791797,-2.0822682862446724,2.3964757800142555,-1.9518581091248906,0.012060611313529757,0.0004162710414669091,1.1879393886864702,0.2995837289585331,10854.84875811904,-5414.278299155499,consistent,False,False,0,False,,0,not_applicable,baf5980776c84cac,f0f5263c0594dfe3,c21679ab2547c8e6,7.98,0.7092244913577497,3.3306690738754696e-16,0.7092244913577497,1.0,1.0862354613861545,0.64008767013346,0.9025177189074038,0.025486469769587843,0.035935687613940365,0.043650351454701,0.0615465934786546,-3.1979097619941115,2.7895947689590033,1.2081532640738406,,,,,,,,,,,,,,,,,,,,,,,,
3,1.0,single_gaussian,3,2528,0.26127901229253997,0.3154789894139416,0.19990548144361917,0.2555601152778905,-2.075014984679882,2.2528723899169623,-1.94871448135664,0.011735728621037111,7.498671594929895e-05,1.1882642713789628,0.2999250132840507,10665.224501984285,-5312.89313113611,consistent,False,False,0,False,,0,not_applicable,baf5980776c84cac,f0f5263c0594dfe3,c21679ab2547c8e6,6.5,38.208442333736734,1.0658141036401503e-14,,,,,,,,,,,,,38.208442333736734,1.0,1.0128613653546672,0.7932730570533931,0.02076172198082413,37.036183216316104,0.9693193690760441,0.3789860603672213,0.009918908943131391,-2.6431501031021143,3.1660330547156024,1.0061076356271892,,,,,,,,,,,,
3,1.0,single_poisson,3,2528,0.3023390311363511,0.28592374277773597,0.34031461444270317,0.27687586705613726,-2.1182171592375973,2.7056899034335866,-1.9490217622012587,0.014366766198561365,0.0002955055440392318,1.1856332338014386,0.3002955055440392,11183.887442858508,-5578.797641525232,consistent,False,False,0,False,,0,not_applicable,baf5980776c84cac,f0f5263c0594dfe3,c21679ab2547c8e6,7.86,5.8915920353614215,1.7763568394002505e-15,,,,,,,,,,,,,,,,,,,,,,,,,5.8915920353614215,1.0,1.0585959967379366,0.03677396800325905,0.006241770947910371,0.09733609475089151,0.016521187170917277,5.757481972607266,0.9772370418811716,-2.8842896410729875,2.199821720618998,1.170828667428888
3,1.0,per_column_all,9,2528,0.25586830062864596,0.2981407412856239,0.19696423330505966,0.2621506265183857,-2.0621295131912736,2.203106695376536,-1.9532305350688859,0.008202415226300719,0.0018281724860385595,1.1917975847736992,0.29817182751396143,11648.312835744757,-5764.999058304281,consistent,False,False,0,False,,0,not_applicable,baf5980776c84cac,f0f5263c0594dfe3,c21679ab2547c8e6,15.31,46.39569951255233,7.105427357601002e-15,0.7044323731272457,0.015183139397147398,1.075673052894544,0.6165339312938574,0.013288600835235913,0.017924715431722707,0.00038634432975567453,0.06997372640166617,0.0015081942321558232,-2.9380254903476084,2.887452047123295,1.1532370789176885,40.08002702046234,0.8638737521269338,1.0083751350346537,0.9247536501541314,0.01993188290875838,38.96341209304844,0.8398065446239669,0.19186127725978397,0.00413532459420891,-2.706585895655205,3.7647098582395193,1.0439527727921887,5.611240118962749,0.12094310847591878,1.0424184045081255,0.03663770906787695,0.000789678988630501,0.08452287334458486,0.0018217824977876933,5.490079536550291,0.11833164698950067,-2.5546897421632955,2.344265770161894,1.1555137658879624
3,1.0,all_gaussian,9,2528,0.25111561753621947,0.29251532565164073,0.20206460923925842,0.2505630420945813,-2.077301984747547,2.213007182676534,-1.955839589320198,0.011889775666118041,0.0011572228758689462,1.188110224333882,0.29884277712413104,12327.718047986727,-6091.555584521245,consistent,False,False,0,False,,0,not_applicable,baf5980776c84cac,f0f5263c0594dfe3,c21679ab2547c8e6,6.48,43.48210996730128,5.329070518200751e-15,0.42200219029573827,0.009705191183525492,0.2518618518860413,0.332136992524941,0.007638474599662008,0.008655950946870689,0.00019906924832718557,0.08120924682392636,0.001867647335536294,-0.6470275651014397,0.5932538798876744,0.06420653124039391,41.36672406393839,0.9513504311323976,1.0137506771898526,0.8763760617703938,0.020154865125667366,40.33300945757727,0.9275770998212335,0.1573385445907216,0.0036184661854965373,-2.7218177858206687,3.3051982982075705,0.9909390330361063,1.6933837130671474,0.03894437768407694,1.6244807033825481,0.04728798835741213,0.0010875274542328532,0.11347787279507987,0.002609760034193734,1.5326178519146552,0.03524709019565035,-3.6887399295355876,4.054682636919833,2.760490016869436
3,0.1,y_only,0,253,1.1272830303193888,1.069908397279053,1.1508289205812976,1.1589607018029757,-3.167570198698221,4.022282779613722,-1.9755279203201241,0.0826604652865166,0.016027146634229494,1.1173395347134834,0.3160271466342295,5311.424772206929,-2583.4089466313458,consistent,False,False,0,False,,0,not_applicable,baf5980776c84cac,f0f5263c0594dfe3,917a24dc5786af2c,6.49,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,,0.0,,,,
3,0.1,single_bernoulli,3,253,1.0655297016254124,0.8891534115536305,1.1229008940089689,1.1638558450659688,-3.1031947271308065,4.027537514606352,-1.9431348583781762,0.08459906249819293,0.005726302417361939,1.115400937501807,0.30572630241736193,1982.717697001011,-978.2127685964838,consistent,False,False,0,False,,0,not_applicable,baf5980776c84cac,f0f5263c0594dfe3,917a24dc5786af2c,7.63,0.8773711975275038,1.1102230246251565e-16,0.8773711975275038,1.0,1.2350255682642348,0.5974142873324506,0.680913949552946,0.10631861216489918,0.12117859859602505,0.17363829803015424,0.19790745185102915,-3.2901348403390673,3.5938247515215496,1.570251256796351,,,,,,,,,,,,,,,,,,,,,,,,
3,0.1,single_gaussian,3,253,0.8803501886438361,1.0965215621908924,0.25386525806111443,1.0287090251065756,-2.67340278657415,3.584079237647879,-1.994319179800827,0.05032513298575725,0.034633647856806005,1.1496748670142427,0.334633647856806,1836.6106872152059,-898.5862237515705,consistent,False,False,0,False,,0,not_applicable,baf5980776c84cac,f0f5263c0594dfe3,917a24dc5786af2c,6.53,33.8674882436991,7.105427357601002e-15,,,,,,,,,,,,,33.8674882436991,1.0,0.9981968663126471,0.5250419924363257,0.015502832352322657,33.07150564648123,0.9764971470133761,0.2709406047815316,0.008000020634300772,-2.671139057818914,3.1342766561230953,0.9813388939059544,,,,,,,,,,,,
3,0.1,single_poisson,3,253,0.9155691316519406,1.0777064695408565,1.0098609746590708,0.577520633286881,-2.789018546543966,3.6260506976863036,-1.9957352403877138,0.07328427748903432,0.031743118512983504,1.1267157225109656,0.3317431185129835,2307.6115703070927,-1140.6597052495247,consistent,False,False,0,False,,0,not_applicable,baf5980776c84cac,f0f5263c0594dfe3,917a24dc5786af2c,7.6,4.918556237203131,8.881784197001252e-16,,,,,,,,,,,,,,,,,,,,,,,,,4.918556237203131,1.0,1.006011937030084,0.0382706398709044,0.007780868617793109,0.06647089465880185,0.01351431018639722,4.813814702673426,0.97870482119581,-2.634170025102378,2.1613077497062085,0.9372106263921168
3,0.1,per_column_all,9,253,0.7809659649973643,1.182444151909832,0.3075360482076799,0.580491965594559,-2.5706277063806775,3.3752309613381035,-2.009960015600965,0.050201265268067674,0.029459335596571157,1.1497987347319323,0.27054066440342883,2874.488475088581,-1378.086877976193,consistent,False,False,0,False,,0,not_applicable,baf5980776c84cac,f0f5263c0594dfe3,917a24dc5786af2c,11.21,58.66135035703739,7.105427357601002e-15,0.15362039199305344,0.0026187667187689305,0.44775749356528466,0.09176215780163552,0.0015642694421988726,0.01722517690539523,0.00029363757909689486,0.044633057286022626,0.0007608596974731618,-1.4035114640329123,1.392293049417688,0.2578453764025437,54.10405307498975,0.9223117563044486,1.2222717652688002,0.21167338427458576,0.003608396039065815,53.70147173555725,0.9154489524824734,0.19090795515789588,0.0032544077829090297,-3.213745195207487,3.1747145427908885,1.0155361374657739,4.403676890054589,0.07506947697678247,0.9310824536356082,0.03659928277871163,0.0006239079488616126,0.1970017161683582,0.0033582881227473245,4.170075891107517,0.07108728090517351,-2.3132149288656345,2.115315209727244,0.9693967720843212
