run_code_sha,scientific_baseline_sha,reviewed_full_execution_main_sha,protocol_hash,fit_index,estimand,role,K_TRUE,replicate,K,start,data_seed,split_seed,model_seed,mask_design,mask_group_id,anchor_mask_hash,anchor_train_mask_hash,heldout_mean_log_score,internal_retry,warning_count,q_failure,nan_occurred,finite_state,real_full_fits_executed
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,64,A,primary,2,2,4,2,51202,42002,552042,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.509983694089293,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,65,A,primary,2,2,5,1,51202,42002,552051,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.4769579759897727,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,66,A,primary,2,2,5,2,51202,42002,552052,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.5018594393651405,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,67,A,primary,2,2,6,1,51202,42002,552061,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.5352308478360273,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,68,A,primary,2,2,6,2,51202,42002,552062,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.5171381231184231,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,69,A,primary,2,2,7,1,51202,42002,552071,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.488482943841335,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,70,A,primary,2,2,7,2,51202,42002,552072,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.5928584629009996,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,71,A,primary,2,3,1,1,51203,42003,553011,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.5628710491355906,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,72,A,primary,2,3,1,2,51203,42003,553012,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.5533954639267683,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,73,A,primary,2,3,2,1,51203,42003,553021,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.4890057739598422,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,74,A,primary,2,3,2,2,51203,42003,553022,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.5051367502002757,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,75,A,primary,2,3,3,1,51203,42003,553031,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.5483435972331847,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,76,A,primary,2,3,3,2,51203,42003,553032,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.548610236296847,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,77,A,primary,2,3,4,1,51203,42003,553041,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.561548758744413,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,78,A,primary,2,3,4,2,51203,42003,553042,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.5572736523302033,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,79,A,primary,2,3,5,1,51203,42003,553051,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.5852234000205064,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,80,A,primary,2,3,5,2,51203,42003,553052,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.5914459633756203,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,81,A,primary,2,3,6,1,51203,42003,553061,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.5268791209353761,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,82,A,primary,2,3,6,2,51203,42003,553062,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.6309605298076717,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,83,A,primary,2,3,7,1,51203,42003,553071,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.6255719380439433,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,84,A,primary,2,3,7,2,51203,42003,553072,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.5991045239543346,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,85,A,primary,4,1,1,1,51401,42001,571011,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.6068361043584013,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,86,A,primary,4,1,1,2,51401,42001,571012,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.6145279100366634,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,87,A,primary,4,1,2,1,51401,42001,571021,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.5427650392130969,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,88,A,primary,4,1,2,2,51401,42001,571022,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.5373934230783174,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,89,A,primary,4,1,3,1,51401,42001,571031,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.4992104891284312,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,90,A,primary,4,1,3,2,51401,42001,571032,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.5168616007262877,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,91,A,primary,4,1,4,1,51401,42001,571041,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.4712905169839788,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,92,A,primary,4,1,4,2,51401,42001,571042,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.4737925711041163,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,93,A,primary,4,1,5,1,51401,42001,571051,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.5349451357865296,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,94,A,primary,4,1,5,2,51401,42001,571052,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.5324577649001828,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,95,A,primary,4,1,6,1,51401,42001,571061,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.4984928094010421,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,96,A,primary,4,1,6,2,51401,42001,571062,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.5474599700890912,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,97,A,primary,4,1,7,1,51401,42001,571071,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.6284746984819038,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,98,A,primary,4,1,7,2,51401,42001,571072,S_C,r1,387bda3b61226f2e22e1ca9065e35213fccc999c0b4abfa89dcce5562c2093ce,2ed450a0e79277ccd6dda97bafa504854a564af0cb41a3cd02c7b0332341dbd5,-0.5656442447516178,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,99,A,primary,4,2,1,1,51402,42002,572011,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.5931420283447006,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,100,A,primary,4,2,1,2,51402,42002,572012,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.6067670798513033,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,101,A,primary,4,2,2,1,51402,42002,572021,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.5081633271286881,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,102,A,primary,4,2,2,2,51402,42002,572022,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.5156033612321341,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,103,A,primary,4,2,3,1,51402,42002,572031,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.47578036188126765,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,104,A,primary,4,2,3,2,51402,42002,572032,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.4368495433614939,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,105,A,primary,4,2,4,1,51402,42002,572041,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.41083194548093943,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,106,A,primary,4,2,4,2,51402,42002,572042,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.4328739200761155,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,107,A,primary,4,2,5,1,51402,42002,572051,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.47062127755793043,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,108,A,primary,4,2,5,2,51402,42002,572052,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.4779625237036959,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,109,A,primary,4,2,6,1,51402,42002,572061,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.5181668364759868,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,110,A,primary,4,2,6,2,51402,42002,572062,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.4860435286538256,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,111,A,primary,4,2,7,1,51402,42002,572071,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.5316520823213933,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,112,A,primary,4,2,7,2,51402,42002,572072,S_C,r2,cb94a1861b00649eb0a7829154922ce5351407adcb7efa36b7f8d7aaf0b75578,ed37ddf1607a13084d9d4abcb81153324c0ad6022561dd00e240e14f4b85b96a,-0.5060625591443421,0,0,False,False,True,336
ef85b4c921546129b8d4f7440f8a09a41aa652e5,68c78e1191889609dead05ea5a9fb11525ce92e2,ddc9b0b4c38da995fedf43ceef12f17dfb4db353,2d19c5fe6edadd0823925ed7dd051cb27837bccf51d5102e0bcee53271654eb9,113,A,primary,4,3,1,1,51403,42003,573011,S_C,r3,3e56e119afbb8aabbd44551af3351ee6a55c0b96c7d9e6aac153faecff6a9110,dd38a6dc0c729eb26b133f73a06b99d12c5088e5248da46847456f733bcb326f,-0.5886417456649355,0,0,False,False,True,336
