family,n,d,k,trial,data_seed,rmse_Z,rmse_F,rmse_sigma,rmse_Y,rmse_X,w0_err,w_err,Q_strict,Q_final,nan_occurred,BIC,elapsed_s
poisson,300,15,3,9,9461,0.13402525331793927,0.02990748323259147,0.010596046607084773,0.4511408642355254,0.31919384606570267,0.009105836364501936,0.002909431618163094,-62073.24557538434,-11132.773959884875,False,124471.60675182407,35.044029235839844
gaussian,50,15,3,0,9200,0.052087817012794906,0.046322661643277814,0.030130656605258092,0.06142153319850298,0.308050362890628,0.003939714490281607,0.0003177618832652662,1759.5755311460634,1759.5755311460634,False,-3296.165750982723,2.6722404956817627
gaussian,50,15,3,1,9229,0.05654328024850216,0.046226160988359036,0.0258662302484735,0.06902296147243928,0.29918830597045665,0.000991543225442656,0.0021254630755405124,1718.1272799989608,1718.1272799989608,False,-3213.269248688517,2.668549060821533
gaussian,50,15,3,2,9258,0.04973230841263393,0.04724266214526257,0.01847623290694182,0.05947659472634127,0.30664784235544773,0.004240875318248325,0.0019294119157274858,1755.3889321949544,1755.3889321949544,False,-3287.792553080504,2.6525778770446777
gaussian,50,15,3,3,9287,0.051702975117409435,0.05781752710647628,0.018379645897237337,0.061606672270342194,0.31244163675098147,0.0035151081871617,0.003259354473709064,1720.401467387542,1720.401467387542,False,-3217.8176234656794,2.6495633125305176
gaussian,50,15,3,4,9316,0.054592295644022876,0.04829013420860496,0.022112511233354906,0.06393247968948639,0.29913526532185836,0.002777509649325193,0.0012146661453442675,1732.8967280455406,1732.8967280455406,False,-3242.8081447816767,2.6685080528259277
gaussian,50,15,3,5,9345,0.050304927967069,0.053056433874557204,0.027509996486119043,0.05970470863476461,0.3149420558992978,0.0008116763894231887,0.0014368397472001027,1706.6230683266506,1706.6230683266506,False,-3190.2608253438966,2.6497645378112793
gaussian,50,15,3,6,9374,0.0465685199529297,0.04738198528842231,0.02359632826036375,0.05588059091457571,0.3068340780628476,0.002402659772072028,0.0015639177504293,1761.5973695619098,1761.5973695619098,False,-3300.209427814415,2.70666766166687
gaussian,50,15,3,7,9403,0.04956841257377031,0.05240070667075452,0.018612531677211407,0.059360538753057496,0.30864333460692195,0.0011758176833014688,0.0002441472367666897,1744.6194116283586,1744.6194116283586,False,-3266.253511947313,2.6800248622894287
gaussian,50,15,3,8,9432,0.05444865694582982,0.03319742969958559,0.025637595880467736,0.06450440894667216,0.2955413480803819,0.002188287412779943,0.0003914642520344014,1801.182410425523,1801.182410425523,False,-3379.3795095416417,2.688021421432495
gaussian,50,15,3,9,9461,0.053439729499842915,0.04970164034918815,0.025553382386912075,0.06293123109426446,0.2823486664673132,0.0026222477032398876,0.0016499488199017698,1764.0886826843434,1764.0886826843434,False,-3305.192054059283,2.6562812328338623
gaussian,100,15,3,0,9200,0.03429533472774466,0.040964259364917155,0.01811588407471181,0.04097177399973135,0.3101735398294247,0.001880961887182934,0.0007319085201303865,8000.172023352742,8000.172023352742,False,-15737.849346104163,5.394392013549805
gaussian,100,15,3,1,9229,0.03510543746336893,0.024167555527527838,0.016735279992377575,0.0430832909222668,0.3088969419934273,0.002171924687992452,0.0015345739940957337,8003.612729556492,8003.612729556492,False,-15744.730758511663,5.462980270385742
gaussian,100,15,3,2,9258,0.037537001838227134,0.025960314989029547,0.014932998012015869,0.04584137649061272,0.3079776417636714,0.0022522973685443507,1.920604397664949e-05,7967.661576241137,7967.661576241137,False,-15672.828451880952,5.740404844284058
gaussian,100,15,3,3,9287,0.03556084294520349,0.038393571857914144,0.019287262833562097,0.0428134079956483,0.31433039899190784,0.00020573676663550083,7.941600194733e-05,7992.4314651470395,7992.4314651470395,False,-15722.368229692758,5.550529956817627
gaussian,100,15,3,4,9316,0.03405869632985777,0.042345445751057774,0.015325126438345197,0.04138026330111468,0.3140665822146124,0.00024995226822268723,0.00037882576438225124,7952.7336492173945,7952.7336492173945,False,-15642.972597833468,5.561878204345703
gaussian,100,15,3,5,9345,0.03669734850705354,0.028985975821151613,0.01934527898222837,0.044701315684104806,0.3066554476170287,0.00044286530887953563,0.0006901239724725894,7891.882227917364,7891.882227917364,False,-15521.269755233407,5.498634099960327
gaussian,100,15,3,6,9374,0.03523958509875221,0.03310349582085615,0.011303238049212279,0.04281615185346271,0.30414724775025176,0.0015615551357926719,0.00014822529579155974,7931.487821820631,7931.487821820631,False,-15600.480943039942,5.584463596343994
gaussian,100,15,3,7,9403,0.035579339467920613,0.030793160592543292,0.014686889683124872,0.0433644432376488,0.30922742013866006,0.001192501968100209,1.0853442542591019e-05,8040.183502753537,8040.183502753537,False,-15817.872304905753,5.567788124084473
gaussian,100,15,3,8,9432,0.03782749451674345,0.036891838074783925,0.015866977249705868,0.046442447014829,0.31339839488606747,0.001602463121360748,0.0012803150542926023,7922.959946719811,7922.959946719811,False,-15583.425192838302,5.668617248535156
gaussian,100,15,3,9,9461,0.03873110348087795,0.03160478686432739,0.019394974368140434,0.04650529307226515,0.3101863397551218,0.0008374244232471597,0.0003649648845875375,7950.216975994071,7950.216975994071,False,-15637.93925138682,5.810763359069824
gaussian,150,15,3,0,9200,0.029097891745736224,0.03794612456812089,0.016784190136269514,0.03559170928864424,0.3012955685422799,0.0006409274904622996,6.0087916142925746e-05,18779.914356434696,18779.914356434696,False,-37274.222501105905,9.355025291442871
gaussian,150,15,3,1,9229,0.028821381111955712,0.024206435859043272,0.011835549936993236,0.03498241381722458,0.31144813918135766,0.00010103148087380368,0.0003719676260819371,18830.15409833575,18830.15409833575,False,-37374.70198490802,9.262582302093506
gaussian,150,15,3,2,9258,0.02868997975767452,0.01776194171783248,0.012745069213640967,0.035093729200717017,0.3090227663573321,0.00166947214953641,0.00016889772780614987,18737.147007003132,18737.147007003132,False,-37188.68780224278,9.036553859710693
gaussian,150,15,3,3,9287,0.029353100273795518,0.030368661110554876,0.013105572259994501,0.03573433328898234,0.31607444825823827,0.00025123014582126947,0.0009324357016139428,18759.1000850634,18759.1000850634,False,-37232.593958363315,9.429622650146484
gaussian,150,15,3,4,9316,0.0272939280652121,0.03686805733636993,0.012914350712425136,0.033152525515604825,0.31419537654290813,0.0003692594157639614,0.0012359494687457229,18701.971253156808,18701.971253156808,False,-37118.33629455013,8.906776428222656
gaussian,150,15,3,5,9345,0.029262585901200833,0.025611607515570504,0.01727662171283361,0.035410072479158984,0.32381179323109754,0.0008006500812979056,0.0006535435707498705,18505.927166990965,18505.927166990965,False,-36726.24812221844,8.881107568740845
gaussian,150,15,3,6,9374,0.028569977514729394,0.026240584777213426,0.009332726287102314,0.03474275987355325,0.3078655867690419,0.0001453358888763696,0.000194116041006831,18657.138665655442,18657.138665655442,False,-37028.6711195474,8.880789518356323
gaussian,150,15,3,7,9403,0.028911241916987452,0.0313189794248482,0.014773112636586769,0.03512561789553416,0.31236923153814955,0.0008484746135638903,1.977913516304497e-07,18790.822714269845,18790.822714269845,False,-37296.039216776204,8.878871202468872
gaussian,150,15,3,8,9432,0.027867696437797785,0.04128609195046905,0.011745253621583024,0.033859697168887384,0.3178582914265518,0.001170384786918811,0.000723301090490569,18800.423078745727,18800.423078745727,False,-37315.23994572797,8.908434391021729
gaussian,150,15,3,9,9461,0.02925086047391401,0.031903554970538026,0.011150760889414392,0.03528449824637,0.31797989114103353,0.0010157378460557318,0.0006411428697186139,18577.11213417878,18577.11213417878,False,-36868.618056594074,8.897949934005737
gaussian,200,15,3,0,9200,0.024734451211598854,0.02435847695225891,0.011611687145196645,0.03015409958281166,0.3101210277215987,7.217006062565111e-05,0.0007316611075260937,33961.070923348314,33961.070923348314,False,-67620.1377568034,13.206515789031982
gaussian,200,15,3,1,9229,0.024079899433104714,0.019666321320393403,0.009463945251057024,0.02944209367021097,0.3116599604101813,0.0012177665655163739,0.0002952959933202326,34054.72998161721,34054.72998161721,False,-67807.45587334118,13.115648031234741
gaussian,200,15,3,2,9258,0.025164339762714205,0.019879363734109336,0.012123355167629907,0.03072486757304332,0.30508691658066994,0.0011805654521055994,0.0003661874450323066,34038.81006820657,34038.81006820657,False,-67775.6160465199,13.08812928199768
gaussian,200,15,3,3,9287,0.02545185188979811,0.024785224748996647,0.008186337777278369,0.03115278769630045,0.31343938968588164,0.0003829550936076848,0.0005050794107298584,33926.84429899642,33926.84429899642,False,-67551.6845080996,13.182314157485962
gaussian,200,15,3,4,9316,0.024501547290557427,0.026344890180731006,0.013555055685078764,0.029614839895583445,0.31081435680054376,0.0007401187639665921,0.0001891923220840308,33987.202824230946,33987.202824230946,False,-67672.40155856866,13.081928253173828
gaussian,200,15,3,5,9345,0.023720176453268182,0.0206365587600795,0.011028838729417241,0.029015609292434987,0.32172824104737535,0.00013906554725314347,1.2054437341424418e-05,33801.645764116525,33801.645764116525,False,-67301.28743833982,13.181595802307129
gaussian,200,15,3,6,9374,0.02529730216860335,0.02837769110686812,0.012428173715565658,0.03029910138216716,0.3082591742528101,4.8961433319949835e-06,0.00027541414988790924,33930.36281377631,33930.36281377631,False,-67558.72153765938,13.031885862350464
gaussian,200,15,3,7,9403,0.024882557618249732,0.021032201904262252,0.011179255524789445,0.030318155467169785,0.3084934055866367,3.0933644825463557e-05,0.00044130840516254377,33982.984573926326,33982.984573926326,False,-67663.96505795942,12.972609996795654
gaussian,200,15,3,8,9432,0.024249156757594897,0.025251242232580757,0.012252124730186248,0.029504127394656094,0.3125490590798858,0.0008079276926078586,0.00047859324466670294,34013.465364547985,34013.465364547985,False,-67724.92663920273,13.047722101211548
gaussian,200,15,3,9,9461,0.024294778424104647,0.027679976884746865,0.011215502434523562,0.0296943543803,0.3203644404786106,0.00032987405217115115,0.0006024676922309347,33772.46899749447,33772.46899749447,False,-67242.9339050957,12.963045120239258
gaussian,250,15,3,0,9200,0.022204940666337707,0.026508405446178673,0.016589609711276845,0.027025475741649888,0.3160188313514332,0.00021262574521976142,4.8183645366961514e-05,53626.505964845965,53626.505964845965,False,-106938.28865737378,19.05588173866272
gaussian,250,15,3,1,9229,0.021618956163219346,0.01675532548776782,0.008238439586051572,0.026465641088586615,0.3111484002784389,0.0005331053429476036,0.0002130466905675421,53873.000861988156,53873.000861988156,False,-107431.27845165816,20.211082696914673
gaussian,250,15,3,2,9258,0.022705604853664216,0.02219923896881766,0.010388902184989859,0.027658567150630444,0.3156846106737158,0.00040428191507486396,0.0001523218759240108,53708.78575403137,53708.78575403137,False,-107102.84823574459,19.516051530838013
gaussian,250,15,3,3,9287,0.022507130420517673,0.027795051771274226,0.009042972017360637,0.027236910445537173,0.317183655397044,0.0002477162633488363,0.0001897215497000948,53753.684508937,53753.684508937,False,-107192.64574555586,18.962374210357666
gaussian,250,15,3,4,9316,0.022548117137606245,0.02889471901550692,0.010812274667325966,0.027494627324013296,0.3141451205084375,0.00018829041400388524,7.962131852601306e-05,53635.405937165386,53635.405937165386,False,-106956.08860201262,19.005167484283447
gaussian,250,15,3,5,9345,0.02181663399223884,0.0184922415649387,0.008369885823370228,0.02679566005363445,0.31903317144410553,0.00031414029844973825,8.812595768870057e-05,53520.81133715295,53520.81133715295,False,-106726.89940198774,18.99838161468506
gaussian,250,15,3,6,9374,0.02201582869369585,0.028366695659539445,0.011329455477601506,0.02691700163348859,0.30916020759922064,0.0005476404207042543,0.00025414237618215374,53737.51198888626,53737.51198888626,False,-107160.30070545437,19.02581477165222
gaussian,250,15,3,7,9403,0.02295786351229562,0.024634563973554426,0.010100898047667057,0.028020533215985705,0.30750510691462263,0.0007254395240361681,0.0007692820080781315,53628.815270691164,53628.815270691164,False,-106942.90726906418,19.0213406085968
gaussian,250,15,3,8,9432,0.022910629094786656,0.019967955479057914,0.009843324224322486,0.027939763347660348,0.31306526852960537,7.758943576702411e-05,0.00023296735112643407,53788.63111731721,53788.63111731721,False,-107262.53896231626,18.841171264648438
gaussian,250,15,3,9,9461,0.022242887634884433,0.024034153198015776,0.007594786406506779,0.02714077718743895,0.31938588304631826,0.0004065175351295429,0.0005209191653045009,53468.78919012104,53468.78919012104,False,-106622.85510792393,19.218610763549805
gaussian,300,15,3,0,9200,0.020550969707962153,0.028197903243243647,0.014022054441753943,0.025021005893849396,0.31040162333465504,7.540200269658446e-05,0.00020609735436483145,77810.083921521,77810.083921521,False,-155295.0522419866,25.856098175048828
gaussian,300,15,3,1,9229,0.019611068288790584,0.018032714874847918,0.007172873327867628,0.024028305794279784,0.31242955439811476,0.00022224284728453563,0.0004060744248213233,78034.5807266145,78034.5807266145,False,-155744.04585217359,26.05019521713257
gaussian,300,15,3,2,9258,0.020487911527695163,0.024734238170467993,0.009631130058248475,0.024897894743190888,0.3121409089477675,0.00031548455342992547,0.0004412972445876351,77922.1376489504,77922.1376489504,False,-155519.1596968454,25.72327971458435
gaussian,300,15,3,3,9287,0.020696969078462288,0.021343984360090648,0.008921405461257388,0.025190706737951957,0.3113089011352252,8.365966151090577e-05,0.00036672457720232643,77985.43743029598,77985.43743029598,False,-155645.75925953654,26.154977560043335
gaussian,300,15,3,4,9316,0.01932474911821153,0.019362138658418678,0.009999747661900898,0.023566070137976073,0.3137232922491867,9.661318840838758e-05,9.904618914546859e-05,77903.69387363581,77903.69387363581,False,-155482.27214621622,25.77840757369995
gaussian,300,15,3,5,9345,0.019066067805237764,0.015217869843745397,0.007469722730566512,0.023462073771647943,0.3187568565416268,6.250474618130431e-05,0.0005048132671532368,77888.09719223887,77888.09719223887,False,-155451.07878342233,27.06157112121582
gaussian,300,15,3,6,9374,0.020322425006390595,0.023683867635675312,0.0085355123808287,0.024688514173246613,0.3089081565984796,0.00043381285973009186,6.303480022062935e-06,77965.19476045248,77965.19476045248,False,-155605.27391984954,25.83764672279358
gaussian,300,15,3,7,9403,0.02049449624387206,0.02181240963937595,0.009943082871840946,0.025000655141496974,0.30804504520049575,0.00011289201126666551,0.0003058669888602594,77929.72761438656,77929.72761438656,False,-155534.3396277177,26.0544011592865
gaussian,300,15,3,8,9432,0.02006703288562184,0.015874478272046667,0.010272709489760782,0.024575755411811614,0.31979320711891457,0.0002378268509601054,0.00028880157621369307,77825.52296641534,77825.52296641534,False,-155325.93033177528,25.981853723526
gaussian,300,15,3,9,9461,0.020852412269590337,0.02944530145335061,0.011143392725438506,0.025287828606800213,0.32339301275046517,0.0008444676317295788,9.418878424310995e-05,77685.71392830323,77685.71392830323,False,-155046.31225555105,25.828693628311157
