replicate,start_label,iteration,column,candidate_optimizer,previous_family,selected_family,margin_neg2,changed,all_candidates_converged,score_bernoulli,score_poisson,bernoulli_optimizer,bernoulli_n_iter,bernoulli_converged,bernoulli_grad_inf,bernoulli_scipy_success,bernoulli_scipy_status,poisson_optimizer,poisson_n_iter,poisson_converged,poisson_grad_inf,poisson_scipy_success,poisson_scipy_status,selected_candidate_family,selected_candidate_score,selected_loading,selected_loading_sha256,loading_installation_policy,selected_loading_installed,installed_loading_sha256,family_x_true
rep2,start_B,1,3,bfgs,bernoulli,bernoulli,50.93003398244454,False,True,-47.185290019304475,-72.65030701052675,bfgs,9,True,2.5788260415993136e-12,True,0,bfgs,8,True,3.765290301771529e-11,True,0,bernoulli,-47.185290019304475,-0.49973943415660532|-0.42467969178467002|-0.38108239474964639,8266cf6fec4b22003801323c90349c6402276edde0da74a4f96c1573d7af612b,selected_candidate_loading,True,8266cf6fec4b22003801323c90349c6402276edde0da74a4f96c1573d7af612b,bernoulli
rep2,start_B,1,4,bfgs,bernoulli,bernoulli,45.98149755684328,False,True,-51.58916390185103,-74.57991268027267,bfgs,7,True,7.066027762903104e-11,True,0,bfgs,8,True,1.3044374469473042e-10,False,2,bernoulli,-51.58916390185103,-0.10148537334762657|-0.27121740957502138|0.0031106817365988294,d8b2faf619bc541072f2fde2d248d7d9f5b9e31ce0ea3c45db008b585ddad9a5,selected_candidate_loading,True,d8b2faf619bc541072f2fde2d248d7d9f5b9e31ce0ea3c45db008b585ddad9a5,bernoulli
rep2,start_B,1,5,bfgs,bernoulli,bernoulli,47.28469878196384,False,False,-49.86768230464543,-73.51003169562735,bfgs,6,False,7.484116597566981e-08,False,2,bfgs,6,False,1.5089068042817288e-07,False,2,bernoulli,-49.86768230464543,-0.011929861138718618|0.12253333991000241|-0.38305123022202653,c4b4ac5958295c65b2cf349b7a979352248bcdb8e8816e0d5d79b6de296dbdf8,selected_candidate_loading,True,c4b4ac5958295c65b2cf349b7a979352248bcdb8e8816e0d5d79b6de296dbdf8,bernoulli
rep2,start_B,1,6,bfgs,bernoulli,bernoulli,48.372717504839144,False,True,-49.0422175281715,-73.22857628059107,bfgs,8,True,3.044419827347156e-10,False,2,bfgs,7,True,3.665507675165713e-10,False,2,bernoulli,-49.0422175281715,-0.37525858848642391|-0.24762438343968748|-0.31091764349666068,263b7f0182754c1ae00232e83e52d03120a5b66a1b57907fef49fc5fd105830e,selected_candidate_loading,True,263b7f0182754c1ae00232e83e52d03120a5b66a1b57907fef49fc5fd105830e,bernoulli
rep2,start_B,1,7,bfgs,bernoulli,bernoulli,48.58906585196564,False,True,-50.53660334895467,-74.83113627493749,bfgs,9,True,3.1310421366725903e-09,False,2,bfgs,8,True,1.5121592866762513e-11,True,0,bernoulli,-50.53660334895467,0.23061092553714371|0.30094645339901049|0.18281359490947779,7932a1e9eabe3f3881a6b76cbf4aac4eecb6f11749c0ff7c6eb835a5934a6414,selected_candidate_loading,True,7932a1e9eabe3f3881a6b76cbf4aac4eecb6f11749c0ff7c6eb835a5934a6414,bernoulli
rep2,start_B,1,8,bfgs,bernoulli,bernoulli,51.04550057459352,False,False,-49.35279032405748,-74.87554061135424,bfgs,11,False,2.6688409171526926e-08,False,2,bfgs,8,True,4.819411159040499e-09,False,2,bernoulli,-49.35279032405748,0.43551681019308153|-0.36101329365432833|0.28602661654596045,f70a30033a8b0a61d44861ccd38cb6d8ac75000e71e7e93133b7ad79f2dfc244,selected_candidate_loading,True,f70a30033a8b0a61d44861ccd38cb6d8ac75000e71e7e93133b7ad79f2dfc244,bernoulli
rep2,start_B,2,3,bfgs,bernoulli,bernoulli,48.29504239616577,False,True,-48.65116337076405,-72.79868456884694,bfgs,8,True,1.3857404113082338e-11,True,0,bfgs,13,True,3.5627816252770116e-10,False,2,bernoulli,-48.65116337076405,-0.38748431119680465|0.039049993438821227|-0.34730038810059127,5b3174879bd213dc95d46fb5cd535d9e185ac212c64766dbf36e440f44153c31,selected_candidate_loading,True,5b3174879bd213dc95d46fb5cd535d9e185ac212c64766dbf36e440f44153c31,bernoulli
rep2,start_B,2,4,bfgs,bernoulli,bernoulli,46.42513812302357,False,False,-51.24360489312771,-74.4561739546395,bfgs,7,True,3.818829696911052e-11,True,0,bfgs,6,False,8.571136806967417e-08,False,2,bernoulli,-51.24360489312771,0.016950908738312866|-0.48681744114222153|0.0099906866525391897,6283899d96c734cd31464686fdf7506d16b66bc4617949085869201fcfd920bb,selected_candidate_loading,True,6283899d96c734cd31464686fdf7506d16b66bc4617949085869201fcfd920bb,bernoulli
rep2,start_B,2,5,bfgs,bernoulli,bernoulli,46.72286542831216,False,True,-50.26413930095771,-73.62557201511379,bfgs,7,True,8.517666572060988e-11,True,0,bfgs,8,True,4.709074538644664e-09,False,2,bernoulli,-50.26413930095771,0.052547070768198638|0.36719412268153129|-0.33926092101199551,dd2fdb6e8243f16e4efe29b89f917a6e3fa22f4b53f7827c5a98065d5399b272,selected_candidate_loading,True,dd2fdb6e8243f16e4efe29b89f917a6e3fa22f4b53f7827c5a98065d5399b272,bernoulli
rep2,start_B,2,6,bfgs,bernoulli,bernoulli,48.984897016919504,False,True,-48.07475109663117,-72.56719960509092,bfgs,8,True,2.2444530678455977e-10,False,2,bfgs,7,True,2.390876296942679e-09,False,2,bernoulli,-48.07475109663117,-0.42151717626544566|0.064777508393224825|-0.3868733183820709,46e3626f3b8f1994de40897f396c95e621310d0ca9dc116a699ae16afb5be38e,selected_candidate_loading,True,46e3626f3b8f1994de40897f396c95e621310d0ca9dc116a699ae16afb5be38e,bernoulli
rep2,start_B,2,7,bfgs,bernoulli,bernoulli,54.13380758249305,False,False,-47.46534559500035,-74.53224938624687,bfgs,7,True,5.735412145213559e-14,True,0,bfgs,7,False,1.0145951718776303e-07,False,2,bernoulli,-47.46534559500035,0.39196006230232944|0.37055488847692564|0.3276746515885563,ba6ae60a9054cf67b73c2b6af3f23032458f6df226ef4462b70b3b013ba0aa8e,selected_candidate_loading,True,ba6ae60a9054cf67b73c2b6af3f23032458f6df226ef4462b70b3b013ba0aa8e,bernoulli
rep2,start_B,2,8,bfgs,bernoulli,bernoulli,56.42848791564471,False,True,-46.42641374372145,-74.6406577015438,bfgs,7,True,1.98410177176811e-12,True,0,bfgs,9,True,1.9839438536450872e-09,False,2,bernoulli,-46.42641374372145,0.57287420921549526|-0.3656202153072296|0.47951336483588797,630697c0fb940e444cc45d66fa5903a99f97cc2b6161a20c47af4c85f8355ed9,selected_candidate_loading,True,630697c0fb940e444cc45d66fa5903a99f97cc2b6161a20c47af4c85f8355ed9,bernoulli
rep2,start_B,3,3,bfgs,bernoulli,bernoulli,49.3155065706255,False,False,-48.43409804053864,-73.0918513258514,bfgs,8,True,3.802763659521702e-12,True,0,bfgs,8,False,2.5753260946004276e-08,False,2,bernoulli,-48.43409804053864,-0.4682082664955684|0.39650858915820664|-0.34185478569962918,5b9fb45cd8091a1f163694a2edf2eaf1872139ea50a6762965d3fe08fb1fa219,selected_candidate_loading,True,5b9fb45cd8091a1f163694a2edf2eaf1872139ea50a6762965d3fe08fb1fa219,bernoulli
rep2,start_B,3,4,bfgs,bernoulli,bernoulli,47.18440364680178,False,True,-50.42660099484235,-74.01880281824324,bfgs,7,True,2.13610240606954e-12,True,0,bfgs,7,True,9.949049362134588e-10,False,2,bernoulli,-50.42660099484235,-0.047301191666103103|-0.57014957158089463|-0.018241987939528668,b4b86c54180c60f153d7e51a71e09433189300939906e2de8149b86981f09aa4,selected_candidate_loading,True,b4b86c54180c60f153d7e51a71e09433189300939906e2de8149b86981f09aa4,bernoulli
rep2,start_B,3,5,bfgs,bernoulli,bernoulli,48.83984172381268,False,False,-49.0172189739424,-73.43713983584874,bfgs,6,True,4.219717908426901e-10,False,2,bfgs,6,False,4.370016684962508e-07,False,2,bernoulli,-49.0172189739424,0.021035042934672895|0.62557425443376313|-0.40807149707113222,0afd54ebae38326cb748d0ba8ed0a6efc705973d6ecc9fc77025c870c76aafa6,selected_candidate_loading,True,0afd54ebae38326cb748d0ba8ed0a6efc705973d6ecc9fc77025c870c76aafa6,bernoulli
rep2,start_B,3,6,bfgs,bernoulli,bernoulli,49.56817915843308,False,False,-47.90648103326488,-72.69057061248142,bfgs,6,True,2.5939206338421173e-11,True,0,bfgs,6,False,2.3026259983183194e-07,False,2,bernoulli,-47.90648103326488,-0.38173260780808815|0.039188122544187458|-0.45396057087416303,04a888bd7d8c399b649bb837fa10d725c9fbe983a243f242c66ee5d1eb2f7f86,selected_candidate_loading,True,04a888bd7d8c399b649bb837fa10d725c9fbe983a243f242c66ee5d1eb2f7f86,bernoulli
rep2,start_B,3,7,bfgs,bernoulli,bernoulli,55.5117908524396,False,False,-46.76128684443203,-74.51718227065183,bfgs,7,True,2.553113276348995e-12,True,0,bfgs,10,False,5.1390900923653504e-08,False,2,bernoulli,-46.76128684443203,0.29424875497192798|0.52181102042636285|0.44124673079352461,6cff0a2d7c7898ced1323df04bfc4e9067f04f5bc4523ce75cb8ee4bdf6759a6,selected_candidate_loading,True,6cff0a2d7c7898ced1323df04bfc4e9067f04f5bc4523ce75cb8ee4bdf6759a6,bernoulli
rep2,start_B,3,8,bfgs,bernoulli,bernoulli,55.77383238452616,False,True,-46.61252297232178,-74.49943916458486,bfgs,7,True,3.775424417540307e-13,True,0,bfgs,12,True,3.0867575162574215e-11,True,0,bernoulli,-46.61252297232178,0.43513914458859393|-0.26666752841001401|0.57092342596193224,aacb4c2f56f5c7d765e2f7472b60c6077122debc820f637a88e013df95655471,selected_candidate_loading,True,aacb4c2f56f5c7d765e2f7472b60c6077122debc820f637a88e013df95655471,bernoulli
rep2,start_B,4,3,bfgs,bernoulli,bernoulli,53.834449840846986,False,True,-44.94965929324245,-71.86688421366594,bfgs,8,True,1.0083933688065372e-11,True,0,bfgs,9,True,1.3082024352684129e-11,True,0,bernoulli,-44.94965929324245,-0.69351537334010105|0.81709192160338184|-0.38335173964135338,3bd516a358ef06bc731b8c4a347ba559e165a6c72bc3d9df1f620cf2b88d7bef,selected_candidate_loading,True,3bd516a358ef06bc731b8c4a347ba559e165a6c72bc3d9df1f620cf2b88d7bef,bernoulli
rep2,start_B,4,4,bfgs,bernoulli,bernoulli,47.032584387592436,False,True,-50.80460438263084,-74.32089657642706,bfgs,7,True,1.4169820872211857e-11,True,0,bfgs,10,True,1.4645642032462547e-09,False,2,bernoulli,-50.80460438263084,-0.090728126354063257|-0.38692676451600355|-0.0026226253423932934,da36096905127d11d16e6fde792d887a0916f236b1777a8db6c211934bd9b79b,selected_candidate_loading,True,da36096905127d11d16e6fde792d887a0916f236b1777a8db6c211934bd9b79b,bernoulli
rep2,start_B,4,5,bfgs,bernoulli,bernoulli,51.33320927454682,False,True,-46.9219715423917,-72.58857617966511,bfgs,9,True,8.884999402880567e-11,True,0,bfgs,8,True,6.841842870031201e-10,False,2,bernoulli,-46.9219715423917,-0.042429437074412761|0.90281002299071633|-0.37785010010985109,42e6baa6a31114395c365ace9a8567fa2b5c54939bcfbbb365daad2d36140289,selected_candidate_loading,True,42e6baa6a31114395c365ace9a8567fa2b5c54939bcfbbb365daad2d36140289,bernoulli
rep2,start_B,4,6,bfgs,bernoulli,bernoulli,49.57519538661438,False,True,-47.645910362394744,-72.43350805570194,bfgs,7,True,1.459969034556252e-10,False,2,bfgs,8,True,1.9679813334505525e-11,True,0,bernoulli,-47.645910362394744,-0.45449026576192098|0.18224811441205399|-0.47430869074035542,fbf562911add8df467a819ba38ce3a75b2f966f3ef41f6870510f9613f95c67f,selected_candidate_loading,True,fbf562911add8df467a819ba38ce3a75b2f966f3ef41f6870510f9613f95c67f,bernoulli
rep2,start_B,4,7,bfgs,bernoulli,bernoulli,56.93548099793182,False,True,-45.577170954828475,-74.04491145379438,bfgs,7,True,9.893597052723636e-12,True,0,bfgs,11,True,4.03890978439847e-09,False,2,bernoulli,-45.577170954828475,0.16599801212590279|0.68710629185831484|0.53477566439052815,38b00f7521e902c4fcbd165f346b085e17b8751684018b9eb501bd2f9178fdfc,selected_candidate_loading,True,38b00f7521e902c4fcbd165f346b085e17b8751684018b9eb501bd2f9178fdfc,bernoulli
rep2,start_B,4,8,bfgs,bernoulli,bernoulli,56.53507831580538,False,True,-46.25366264433562,-74.52120180223831,bfgs,7,True,3.855116226247901e-12,True,0,bfgs,11,True,4.819524335175629e-10,False,2,bernoulli,-46.25366264433562,0.5132524069726091|-0.21706948840434565|0.57678799880607678,a36e78c79388de1decb8d8019a9ccdcffb89c414f61a3437a870084751995184,selected_candidate_loading,True,a36e78c79388de1decb8d8019a9ccdcffb89c414f61a3437a870084751995184,bernoulli
rep2,start_B,5,3,bfgs,bernoulli,bernoulli,57.5485096514079,False,True,-42.885224715278085,-71.65947954098203,bfgs,8,True,1.7353007919496123e-12,True,0,bfgs,12,True,2.6336266500948113e-11,True,0,bernoulli,-42.885224715278085,-0.70856040304567491|1.0413847478705749|-0.32580640159763458,2f1225b70c1cae6b4361ad8bd6ef5d8a0133a1a778a922d8ec5200352f3514e3,selected_candidate_loading,True,2f1225b70c1cae6b4361ad8bd6ef5d8a0133a1a778a922d8ec5200352f3514e3,bernoulli
rep2,start_B,5,4,bfgs,bernoulli,bernoulli,46.59121690668678,False,True,-51.02523637795103,-74.32084483129442,bfgs,8,True,3.6194380825804727e-13,True,0,bfgs,8,True,2.359995932010861e-09,False,2,bernoulli,-51.02523637795103,-0.13968825758155207|-0.27550849713195158|-0.083741194730159757,7f261d13695b995115288565ea51e9d3f91d790cb0ba26e88e2a23c013274dc1,selected_candidate_loading,True,7f261d13695b995115288565ea51e9d3f91d790cb0ba26e88e2a23c013274dc1,bernoulli
rep2,start_B,5,5,bfgs,bernoulli,bernoulli,52.82453143613935,False,True,-45.97711892361549,-72.38938464168517,bfgs,7,True,1.2995649001368292e-11,True,0,bfgs,11,True,3.3822056266785695e-12,True,0,bernoulli,-45.97711892361549,-0.00637068931671221|0.94551305430187593|-0.33446407028904712,bc434bbb2fbef041cd00a276a9a3b883dff29dc8f48cafc6627db83628f7d0c3,selected_candidate_loading,True,bc434bbb2fbef041cd00a276a9a3b883dff29dc8f48cafc6627db83628f7d0c3,bernoulli
rep2,start_B,5,6,bfgs,bernoulli,bernoulli,49.58677591188555,False,True,-47.722895770802495,-72.51628372674527,bfgs,8,True,8.585132604821411e-13,True,0,bfgs,7,True,9.331201367146491e-11,True,0,bernoulli,-47.722895770802495,-0.34209034236446101|0.26452613633404892|-0.53811450146430928,99d184da2f9ef774ad6c4c38d68e50757c34e3722e3a51af4e8adc6bdfc3109b,selected_candidate_loading,True,99d184da2f9ef774ad6c4c38d68e50757c34e3722e3a51af4e8adc6bdfc3109b,bernoulli
rep2,start_B,5,7,bfgs,bernoulli,bernoulli,56.44494900213722,False,False,-45.84927617153111,-74.07175067259972,bfgs,6,False,2.863026849486694e-08,False,2,bfgs,11,True,9.281297508323405e-10,False,2,bernoulli,-45.84927617153111,0.19801123941820786|0.5586793492595673|0.61878864442624482,206c7bde6115379fa97a8a1f777cddf9dbdf1a74b9d33a49e1de6afc6abb09c4,selected_candidate_loading,True,206c7bde6115379fa97a8a1f777cddf9dbdf1a74b9d33a49e1de6afc6abb09c4,bernoulli
rep2,start_B,5,8,bfgs,bernoulli,bernoulli,56.2967220944025,False,True,-46.2763152451041,-74.42467629230535,bfgs,7,True,3.54605234065275e-14,True,0,bfgs,10,True,1.8702728699082625e-09,False,2,bernoulli,-46.2763152451041,0.50203192433801846|-0.15172589208435339|0.58552641832825481,d48f53b05955aef6c2a736ff82672755dc39affa840efec4eba129ce71cef093,selected_candidate_loading,True,d48f53b05955aef6c2a736ff82672755dc39affa840efec4eba129ce71cef093,bernoulli
rep2,start_B,6,3,bfgs,bernoulli,bernoulli,59.42479456693519,False,True,-42.253130669420486,-71.96552795288808,bfgs,6,True,7.205544605426439e-10,False,2,bfgs,11,True,1.1998935178780812e-11,True,0,bernoulli,-42.253130669420486,-0.75467483275599678|1.1097357760047917|-0.34837400118847567,073c6377861fd02c9615c5d78f5cb8c9400032e4f5ce7eb1344f8919449646a0,selected_candidate_loading,True,073c6377861fd02c9615c5d78f5cb8c9400032e4f5ce7eb1344f8919449646a0,bernoulli
rep2,start_B,6,4,bfgs,bernoulli,bernoulli,46.08755300991399,False,True,-51.395275518420746,-74.43905202337774,bfgs,7,True,4.8764192683847794e-11,True,0,bfgs,9,True,1.11262035140669e-09,False,2,bernoulli,-51.395275518420746,-0.16943773570904666|-0.1404669029637306|-0.07428600591203767,779771135c9c245ee661053fd05b498ca2e0ddcfce11a6af27e3b8b606b3831f,selected_candidate_loading,True,779771135c9c245ee661053fd05b498ca2e0ddcfce11a6af27e3b8b606b3831f,bernoulli
rep2,start_B,6,5,bfgs,bernoulli,bernoulli,54.705067002792475,False,True,-45.37732321147503,-72.72985671287127,bfgs,6,True,1.5363356808961725e-09,False,2,bfgs,10,True,7.708919391724578e-10,False,2,bernoulli,-45.37732321147503,0.011671525397832401|1.0249633374383427|-0.30730114442224998,a7383dd8604e2f97257eb827b1fe42128d15bbdbf0a877b5b4ec57c4dff5bb89,selected_candidate_loading,True,a7383dd8604e2f97257eb827b1fe42128d15bbdbf0a877b5b4ec57c4dff5bb89,bernoulli
rep2,start_B,6,6,bfgs,bernoulli,bernoulli,50.779394217715776,False,True,-47.2971395630062,-72.68683667186409,bfgs,6,True,2.823608014068668e-12,True,0,bfgs,8,True,3.732023401425977e-09,False,2,bernoulli,-47.2971395630062,-0.4055057069294945|0.31170179226741346|-0.53542337190099154,4441373670b48be49030b57745733f0bdffd5f4ea7a43a60f01a6e0e3c97ff42,selected_candidate_loading,True,4441373670b48be49030b57745733f0bdffd5f4ea7a43a60f01a6e0e3c97ff42,bernoulli
rep2,start_B,6,7,bfgs,bernoulli,bernoulli,54.89728738878601,False,True,-47.01068878138077,-74.45933247577378,bfgs,8,True,1.468869470500067e-12,True,0,bfgs,10,True,1.9818664931392503e-09,False,2,bernoulli,-47.01068878138077,0.11365423398572856|0.40605495232420546|0.62449446010252041,d052c7d1fe73af5ccf177617882b2e53fb97565837fb29283343299fd3d6badb,selected_candidate_loading,True,d052c7d1fe73af5ccf177617882b2e53fb97565837fb29283343299fd3d6badb,bernoulli
rep2,start_B,6,8,bfgs,bernoulli,bernoulli,55.58814404011754,False,True,-46.652753775215636,-74.4468257952744,bfgs,7,True,1.5504930672705087e-12,True,0,bfgs,12,True,1.0638716574362661e-10,False,2,bernoulli,-46.652753775215636,0.44670607329506845|-0.089235446523661208|0.60065247601003879,d0be4b9a03301e330fdb4861ff706c15e8ea42c6dde6ea1179b14010edba9bea,selected_candidate_loading,True,d0be4b9a03301e330fdb4861ff706c15e8ea42c6dde6ea1179b14010edba9bea,bernoulli
rep2,start_B,7,3,bfgs,bernoulli,bernoulli,59.78856353174211,False,True,-41.10661347516036,-71.00089524103142,bfgs,7,True,7.096545573404001e-13,True,0,bfgs,13,True,8.13043410374803e-10,False,2,bernoulli,-41.10661347516036,-0.8608798353270567|1.1628801832864291|-0.367076830977696,5918bb4f728c0cb59b00b21f59911a9ce1dded552b8950217536c8420633cc32,selected_candidate_loading,True,5918bb4f728c0cb59b00b21f59911a9ce1dded552b8950217536c8420633cc32,bernoulli
rep2,start_B,7,4,bfgs,bernoulli,bernoulli,45.75393267646848,False,False,-51.63889641023752,-74.51586274847176,bfgs,7,True,1.0148548668098556e-13,True,0,bfgs,7,False,1.1743611265657705e-07,False,2,bernoulli,-51.63889641023752,-0.11553249717047832|-0.14034391923254877|-0.039896899262451692,4a8ea6f1e06d520fa4cb06cf15e57fc117208cf1c8407b118345fca6aad4fb84,selected_candidate_loading,True,4a8ea6f1e06d520fa4cb06cf15e57fc117208cf1c8407b118345fca6aad4fb84,bernoulli
rep2,start_B,7,5,bfgs,bernoulli,bernoulli,53.16741620255981,False,True,-45.76743322328665,-72.35114132456656,bfgs,7,True,6.63004207090978e-11,True,0,bfgs,10,True,3.6146996257313544e-09,False,2,bernoulli,-45.76743322328665,-0.083089067133226543|0.9981711831140716|-0.2201909875720158,9414334dcbdf0c2ab24663ba30e5195aa18ae8607b7321c61dafb2d5df7a4d6d,selected_candidate_loading,True,9414334dcbdf0c2ab24663ba30e5195aa18ae8607b7321c61dafb2d5df7a4d6d,bernoulli
rep2,start_B,7,6,bfgs,bernoulli,bernoulli,49.10821922903227,False,True,-48.105439799110044,-72.65954941362618,bfgs,7,True,8.689902131209238e-11,True,0,bfgs,9,True,1.4081580346214651e-11,True,0,bernoulli,-48.105439799110044,-0.40635837516644951|0.25613029133512433|-0.44986842863855891,549a739c846b1b6b41b8e07ac1028186c17b0fd590d3db1a13da68597034f63f,selected_candidate_loading,True,549a739c846b1b6b41b8e07ac1028186c17b0fd590d3db1a13da68597034f63f,bernoulli
rep2,start_B,7,7,bfgs,bernoulli,bernoulli,55.26340500110544,False,True,-46.57953992823151,-74.21124242878423,bfgs,7,True,1.163513729807164e-14,True,0,bfgs,11,True,8.852696353756073e-12,True,0,bernoulli,-46.57953992823151,0.15971943070266492|0.41518565938573515|0.65426144814923304,4a0bb95c8cafb0ca0009f19f57f193876deb6c83acfe7b5dffcc4ee2ed8b7276,selected_candidate_loading,True,4a0bb95c8cafb0ca0009f19f57f193876deb6c83acfe7b5dffcc4ee2ed8b7276,bernoulli
rep2,start_B,7,8,bfgs,bernoulli,bernoulli,55.82508747481788,False,True,-46.66414921535794,-74.57669295276688,bfgs,7,True,9.126033262418787e-14,True,0,bfgs,11,True,3.566125172937973e-11,True,0,bernoulli,-46.66414921535794,0.41278982395969921|-0.061525261259889906|0.6307408211507004,41bac3540adcc218d1f7dd56d88d41063b7a8ada96a16f0344c8ce4c75a0a313,selected_candidate_loading,True,41bac3540adcc218d1f7dd56d88d41063b7a8ada96a16f0344c8ce4c75a0a313,bernoulli
rep2,start_B,8,3,bfgs,bernoulli,bernoulli,61.5275240592897,False,True,-40.29706602425348,-71.06082805389833,bfgs,7,True,1.6872547803359338e-11,True,0,bfgs,12,True,2.485409211772094e-09,False,2,bernoulli,-40.29706602425348,-0.8851547754726018|1.2282395506339077|-0.49063596510277374,964fb44a22d8e85953d555732abacbe4744e76b7c3550a7cb99426d5ce9dbdd1,selected_candidate_loading,True,964fb44a22d8e85953d555732abacbe4744e76b7c3550a7cb99426d5ce9dbdd1,bernoulli
rep2,start_B,8,4,bfgs,bernoulli,bernoulli,46.029875978181934,False,False,-51.47613048266061,-74.49106847175157,bfgs,6,True,5.107967382400602e-11,True,0,bfgs,8,False,1.0335439633024635e-07,False,2,bernoulli,-51.47613048266061,-0.16448808739070386|-0.12903885176041274|-0.068488004584331921,b5e482c5eb40b4c69cd6f33ca94d5fbaf084a7fe0208c973b4ecbdc38412302a,selected_candidate_loading,True,b5e482c5eb40b4c69cd6f33ca94d5fbaf084a7fe0208c973b4ecbdc38412302a,bernoulli
rep2,start_B,8,5,bfgs,bernoulli,bernoulli,52.93349553948626,False,True,-45.96515921332999,-72.43190698307312,bfgs,7,True,1.170779029280311e-11,True,0,bfgs,10,True,9.34029675825343e-10,False,2,bernoulli,-45.96515921332999,-0.049287584312191976|0.95684926457805131|-0.29828126230238611,facbf82fc7c7bf29383a936dbea136a97dc98c7d6dca99cceac296ef9e92e7b2,selected_candidate_loading,True,facbf82fc7c7bf29383a936dbea136a97dc98c7d6dca99cceac296ef9e92e7b2,bernoulli
rep2,start_B,8,6,bfgs,bernoulli,bernoulli,49.58898711167052,False,True,-47.9629335055085,-72.75742706134376,bfgs,7,True,1.1644019082268642e-12,True,0,bfgs,9,True,1.5712204870510505e-10,False,2,bernoulli,-47.9629335055085,-0.36853442589702684|0.25318036520759668|-0.4977025158828845,92ee0808161667580c8d63392f6442301488c5e0b320b43af4ffcbe50df8417a,selected_candidate_loading,True,92ee0808161667580c8d63392f6442301488c5e0b320b43af4ffcbe50df8417a,bernoulli
rep2,start_B,8,7,bfgs,bernoulli,bernoulli,54.603369755063454,False,True,-46.89833835398073,-74.20002323151246,bfgs,7,True,8.706070309116853e-11,True,0,bfgs,11,True,7.431837589777502e-10,False,2,bernoulli,-46.89833835398073,0.14189158553163103|0.41411309027140919|0.62425373803360851,88043218390f78f391f68c925c8a97dd9f0f6e5613d29ff7f0d188bb1e0ac4e0,selected_candidate_loading,True,88043218390f78f391f68c925c8a97dd9f0f6e5613d29ff7f0d188bb1e0ac4e0,bernoulli
rep2,start_B,8,8,bfgs,bernoulli,bernoulli,56.44748087733754,False,False,-46.09416539311856,-74.31790583178733,bfgs,6,False,1.300721548247452e-08,False,2,bfgs,12,True,1.547405759083631e-10,False,2,bernoulli,-46.09416539311856,0.42297384670592253|0.09220044893644852|0.6629388321745312,563580b0a970b7a52d17580b5934d93304c9826feedcc8bdb6d123fada9cfbe7,selected_candidate_loading,True,563580b0a970b7a52d17580b5934d93304c9826feedcc8bdb6d123fada9cfbe7,bernoulli
rep2,start_P,1,3,bfgs,poisson,bernoulli,48.19552338244196,True,True,-48.362589108928674,-72.46035080014966,bfgs,8,True,9.661604849497962e-13,True,0,bfgs,9,True,9.91920412474201e-09,False,2,bernoulli,-48.362589108928674,-0.80062220538677586|-0.15057700569372995|-0.21170732267261044,a1cccf0d200399019607ea0004d1f3435f2def4b5ab4f4313bd57830538f31d5,selected_candidate_loading,True,a1cccf0d200399019607ea0004d1f3435f2def4b5ab4f4313bd57830538f31d5,bernoulli
rep2,start_P,1,4,bfgs,poisson,bernoulli,45.838059399862445,True,True,-51.778747173808334,-74.69777687373956,bfgs,6,True,2.0098771535970171e-10,False,2,bfgs,7,True,3.198934450665547e-11,True,0,bernoulli,-51.778747173808334,0.068578032516770401|-0.13190011141158473|0.099366398405768636,ee5bb3e4ab3c88b2ecd15f5b0ab72d1626cc1baf693743a66d25e9df99f1dc2f,selected_candidate_loading,True,ee5bb3e4ab3c88b2ecd15f5b0ab72d1626cc1baf693743a66d25e9df99f1dc2f,bernoulli
rep2,start_P,1,5,bfgs,poisson,bernoulli,48.79214081608035,True,True,-48.01230626294368,-72.40837667098386,bfgs,13,True,3.3486458050902e-11,True,0,bfgs,9,True,2.134553200860978e-10,False,2,bernoulli,-48.01230626294368,-0.49239402736995735|0.046153985290571506|-0.54297274271732765,e00fba91e2c7375910669421ef5a0f0e79cc118927f08226f75c7d5a81c47e11,selected_candidate_loading,True,e00fba91e2c7375910669421ef5a0f0e79cc118927f08226f75c7d5a81c47e11,bernoulli
rep2,start_P,1,6,bfgs,poisson,bernoulli,45.50049695111986,True,True,-50.81244639998873,-73.56269487554866,bfgs,7,True,6.198330737561264e-12,True,0,bfgs,8,True,8.662972561523929e-11,True,0,bernoulli,-50.81244639998873,-0.42883735980032361|0.093408458194044169|-0.043689603366118671,5cdc6770bcc1cbe2dae1a74cb41b56833ae4ad5421830527da162f55a51e64f3,selected_candidate_loading,True,5cdc6770bcc1cbe2dae1a74cb41b56833ae4ad5421830527da162f55a51e64f3,bernoulli
rep2,start_P,1,7,bfgs,poisson,bernoulli,47.36271000177321,True,True,-50.56154928792537,-74.24290428881197,bfgs,7,True,8.39282421338794e-11,True,0,bfgs,9,True,1.900389978715111e-09,False,2,bernoulli,-50.56154928792537,0.0349889405700834|-0.51111598903066013|-0.14468706563892739,cb258c93c778cd5b0dc6bcd424ace5a335c89ed692e9a421637580adee19ec38,selected_candidate_loading,True,cb258c93c778cd5b0dc6bcd424ace5a335c89ed692e9a421637580adee19ec38,bernoulli
