rmse_Z,rmse_F,rmse_sigma,rmse_Y,rmse_X,w0_err,w_err,n,trial
0.2124680479787909,0.04850898829674669,0.9000000000000001,0.09849095157832938,1.238016822588686,0.030056392291590073,0.04395984432066369,250,1
0.22292624181870502,0.04253591696462344,0.9000000000000001,0.10132431034522758,1.2299525626100827,0.027516091132499865,0.061437145592958986,250,2
0.23333868831345694,0.05608159699180575,0.9000000000000001,0.1038749001678286,1.23200364508293,0.004658256927000504,0.08941591845590358,250,3
0.21836051420014913,0.05229912949716486,0.9000000000000001,0.09862787145010797,1.2176946825789416,0.04457809855993766,0.08609075791945808,250,4
0.22063302884335378,0.05206876691300492,0.9000000000000001,0.10293839217496459,1.217747123150974,0.05604334387339627,0.08473326616750754,250,5
0.21805508346880043,0.059989779432658034,0.9000000000000001,0.09751553714933489,1.1992005791803926,0.04044783905396643,0.10488970352288529,250,6
0.2300489142398844,0.0446143551608566,0.9000000000000001,0.10163515481009694,1.2593909215171215,0.043291171527047756,0.04024806195920405,250,7
0.2277690438367701,0.05771578631113947,0.9000000000000001,0.10116590569368981,1.2089146334992493,0.007735326882168936,0.0690138063117991,250,8
0.2278868555983338,0.04917181600380573,0.9000000000000001,0.10007874950076982,1.193780061958129,0.025322930188278914,0.07891648749805014,250,9
0.19730093008550856,0.04187383268865085,0.9000000000000001,0.08926012265669112,1.2114598231540308,0.04148163484823386,0.08671884737642221,300,0
0.21519127686630188,0.04872181960886067,0.9000000000000001,0.0923939497607406,1.2049215702304834,0.003342707262228295,0.06813498278442576,300,1
0.20558241711210481,0.04537905461010852,0.9000000000000001,0.09234356590494235,1.2256776663675732,0.04457426472447956,0.06968446651208837,300,2
0.20002566104459296,0.057546909839711675,0.9000000000000001,0.0887584512972013,1.2109086591997271,0.031189372629433776,0.05562900352311706,300,3
0.2101419799093864,0.047020972612951746,0.9000000000000001,0.09401443462910838,1.2396471790894155,0.0013009211956276356,0.07398508968354944,300,4
0.21126682973797126,0.04685466213815236,0.9000000000000001,0.09247996939929283,1.202504875893683,0.022405816507546805,0.07632847360743811,300,5
0.20710608930270216,0.04576014814149059,0.9000000000000001,0.09300468584573543,1.2373348224214167,0.02465492583844664,0.07447125541697219,300,6
0.2089251375288619,0.04432191659616326,0.9000000000000001,0.09056452725942277,1.2343020545462104,0.02537044765676677,0.07979212929686463,300,7
0.20613659790672925,0.041749345316301215,0.9000000000000001,0.08881733656979687,1.219384352318872,0.026543970030406205,0.09229547512278202,300,8
0.21390808166047495,0.04077417083428273,0.9000000000000001,0.09373175487339128,1.2188219035441379,0.02972267022631947,0.08859575963908628,300,9
