scenario,condition_name,trial,seed_data,seed_model,true_x,true_y,est_x,est_y,fix_w,fix_x,n,d,k,rmse_z,rmse_x,rmse_y,q_final,w_est,success,error_message,note
C,oracle_C,3,8300,8350,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.022300876801588685,0.4567445128692454,0.027370142073275976,18320.81572109054,0.4991379821862257,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,4,8400,8450,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.022629641975503028,0.4591101875198043,0.026860554254920725,18002.137299581344,0.5004760811296575,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,5,8500,8550,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.022367015072699017,0.4568233966672536,0.02717174455501063,18224.51172176468,0.5003722845758849,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,6,8600,8650,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.023339332334463392,0.45839680261374943,0.028529443442345075,18174.06801036241,0.5013486225570161,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,7,8700,8750,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.024767081292253662,0.45299009318813904,0.029746334955071868,18100.333396216796,0.49992608902067825,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,8,8800,8850,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.022743520928844296,0.45403633691652734,0.027626817209415542,18058.5808684934,0.5004771462925341,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,9,8900,8950,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.02414736821556882,0.4605370914136046,0.029047104199362135,18243.501456015263,0.49950522646349177,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,10,9000,9050,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.022193466134993647,0.4521573559866917,0.0273993397440867,18215.688156814434,0.5011705980765783,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,11,9100,9150,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.022154420529775756,0.45102213350310066,0.027371692326295462,18167.44252279438,0.5010991763841034,True,,fixed_official exp4 scen_c 30trials
C,oracle_C,12,9200,9250,bernoulli,gaussian,bernoulli,gaussian,False,False,150,15,3,0.024170061964725962,0.45379309921161437,0.029353070197534487,18160.590137589887,0.4995135636009562,True,,fixed_official exp4 scen_c 30trials
